machine,point,time,num_peaks,a_range,b_range,c_range,d_range,e_range,f_range,g_range,h_range,i_range,j_range
S1-M12,V-LOA-V,2020-02-11 08:51:35.197,2.0,0.099,0.0,0.0,0.08366,0.0,0.0,0.0,0,0,0
S1-M12,V-LOA-V,2020-04-28 09:47:57.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1-M12,V-LOA-V,2020-07-09 08:19:49.864,1.0,0.0,0.0,0.0,0.0,0.0,0.09965,0.0,0,0,0
S1-M12,V-LOA-V,2021-04-06 16:01:27.521,1.0,0.0,0.0,0.0,0.08929,0.0,0.0,0.0,0,0,0
S5-60-M1,V-LOA-H,2019-10-15 17:31:53.971,3.0,0.0,0.0,0.0,0.0,0.0,0.24161,0.30193,0.0,0.0,0
S5-60-M1,V-LOA-H,2020-10-15 10:34:31.204,7.0,0.0,0.0,0.0,0.0,0.0,0.17420000000000002,0.47726,0.0,0.08421,0
S5-60-M1,V-LOA-H,2021-04-07 12:15:28.784,7.0,0.0,0.0,0.0,0.0,0.2014,0.2806,0.19783,0.0,0.0,0
S6-68-M2,V-LOA-V,2019-10-16 08:38:28.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-68-M2,V-LOA-V,2020-10-15 11:33:00.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-68-M2,V-LOA-V,2021-04-06 17:15:11.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M32,V-LOA-A,2019-07-16 12:00:29.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M32,V-LOA-A,2020-10-14 08:46:42.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M32,V-LOA-A,2020-02-11 12:48:37.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M32,V-LOA-A,2020-04-28 17:13:50.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M32,V-LOA-A,2020-07-09 11:08:05.543,2.0,0.0,0.0,0.0,0.18487,0.0,0.0,0.0,0.0,0.0,0.0
S3-M32,V-LOA-A,2021-04-06 11:24:48.744,2.0,0.0,0.0,0.0,0.0,0.09349,0.11911,0.0,0.0,0.0,0.0
S2-M24,M-LOA-V,2019-11-26 17:13:10.363,1.0,0.17521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M24,M-LOA-V,2019-07-16 10:22:52.386,1.0,0.11421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M24,M-LOA-V,2020-10-14 17:06:37.405,1.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M24,M-LOA-V,2020-02-11 10:36:49.754,1.0,0.19495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M24,M-LOA-V,2020-04-28 15:50:06.964,1.0,0.17169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M24,M-LOA-V,2021-04-06 12:27:27.543,1.0,0.14144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-60-M1,V-LOA-V,2019-10-15 17:32:06.057,5.0,0.0,0.0,0.0,0.0,0.15231,0.25028,0.20503,0.0,0.0,0
S5-60-M1,V-LOA-V,2020-10-15 10:34:39.990,3.0,0.0,0.0,0.0,0.0,0.28601,0.0,0.11309,0.0,0.0,0
S5-60-M1,V-LOA-V,2021-04-07 12:15:39.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S6-69-M1,M-LA-A,2019-10-16 08:56:58.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,M-LA-A,2020-10-15 11:33:55.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,M-LA-A,2021-04-06 17:16:18.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M14,M-LA-A,2019-07-16 10:00:56.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1-M14,M-LA-A,2020-10-14 11:22:15.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1-M14,M-LA-A,2020-02-11 08:52:50.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1-M14,M-LA-A,2020-04-28 09:49:48.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1-M14,M-LA-A,2020-07-09 08:21:01.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1-M14,M-LA-A,2021-04-06 16:02:36.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S6-69-M1,M-LA-H,2019-10-16 08:56:37.794,1.0,0.0,0.0,0.15191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,M-LA-H,2020-10-15 11:33:39.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,M-LA-H,2021-04-06 17:15:59.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M32,V-LOA-H,2019-07-16 12:00:06.485,2.0,0.0,0.0,0.0,0.11316,0.0,0.0,0.13049,0.0,0.0,0.0
S3-M32,V-LOA-H,2020-10-14 08:46:21.074,4.0,0.0,0.0,0.0,0.27293,0.18578,0.0,0.0,0.0,0.0,0.0
S3-M32,V-LOA-H,2020-02-11 12:48:14.724,7.0,0.0,0.0,0.0,0.54826,0.30245,0.08334,0.09319,0.0,0.0,0.0
S3-M32,V-LOA-H,2020-04-28 17:13:18.554,1.0,0.0,0.0,0.0,0.0,0.08212,0.0,0.0,0.0,0.0,0.0
S3-M32,V-LOA-H,2020-07-09 11:07:46.253,4.0,0.15069,0.0,0.0,0.25626,0.11263,0.0,0.0,0.0,0.0,0.0
S3-M32,V-LOA-H,2021-04-06 11:24:27.924,7.0,0.14035,0.0,0.0,0.12227,0.09349,0.27748,0.12232,0.08117,0.0,0.0
S5-61-M1,M-LA-A,2019-10-15 17:28:51.832,3.0,0.08754,0.23119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S5-61-M1,M-LA-A,2019-06-18 16:13:09.765,1.0,0.08617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S5-61-M1,M-LA-A,2020-10-15 10:31:38.153,1.0,0.11916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S5-61-M1,M-LA-A,2021-04-07 12:12:41.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S2-M24,V-LA-H,2019-11-26 17:14:00.856,5.0,0.31804,0.0,0.0,0.0,0.0,0.13995,0.16102,0.10126,0.0,0.0
S2-M24,V-LA-H,2019-07-16 10:23:39.055,10.0,0.19865,0.0,0.0,0.0,0.0,0.26381,0.65231,0.08472,0.0,0.08454
S2-M24,V-LA-H,2020-10-14 17:07:18.544,7.0,0.2153,0.0,0.0,0.081,0.14192,0.40976999999999997,0.0,0.0,0.0,0.0
S2-M24,V-LA-H,2020-02-11 10:37:31.934,6.0,0.36236,0.0,0.0,0.08831,0.10122,0.40403,0.0,0.0,0.0,0.0
S2-M24,V-LA-H,2020-04-28 15:50:49.513,7.0,0.40559,0.0,0.0,0.08155,0.0,0.34185,0.0,0.0,0.0,0.0
S2-M24,V-LA-H,2021-04-06 12:28:09.994,9.0,0.25689,0.0,0.0,0.0,0.0,0.54267,0.09314,0.10979,0.0,0.08819
S6-69-M1,M-LA-V,2019-10-16 08:56:48.764,1.0,0.0,0.0,0.14658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,M-LA-V,2020-10-15 11:33:46.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,M-LA-V,2021-04-06 17:16:09.041,1.0,0.0,0.0,0.12483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M14,M-LA-H,2019-07-16 10:00:33.766,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08729,0.10019,0,0
S1-M14,M-LA-H,2020-10-14 11:21:56.723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,0.0,0,0
S1-M14,M-LA-H,2020-02-11 08:52:28.170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S1-M14,M-LA-H,2020-04-28 09:49:26.434,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10222,0.08419,0,0
S1-M14,M-LA-H,2020-07-09 08:20:37.914,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18528,0.0861,0,0
S1-M14,M-LA-H,2021-04-06 16:02:17.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S5-61-M1,M-LA-H,2019-10-15 17:28:30.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S5-61-M1,M-LA-H,2019-06-18 16:12:45.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S5-61-M1,M-LA-H,2020-10-15 10:31:17.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S5-61-M1,M-LA-H,2021-04-07 12:12:25.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S3-M32,V-LOA-V,2019-07-16 12:00:17.517,7.0,0.26877,0.0,0.0,0.0,0.0,0.0,0.56958,0.09003,0.0,0.0
S3-M32,V-LOA-V,2020-10-14 08:46:30.315,7.0,0.5761400000000001,0.0,0.0,0.08919,0.17481,0.20159,0.0,0.0,0.0,0.0
S3-M32,V-LOA-V,2020-02-11 12:48:25.535,3.0,0.30502,0.0,0.0,0.08936,0.14568,0.0,0.0,0.0,0.0,0.0
S3-M32,V-LOA-V,2020-04-28 17:13:27.693,2.0,0.35602,0.0,0.0,0.0,0.09884,0.0,0.0,0.0,0.0,0.0
S3-M32,V-LOA-V,2020-07-09 11:07:56.077,4.0,0.27779,0.0,0.0,0.1201,0.11918,0.0,0.0,0.0,0.0,0.0
S3-M32,V-LOA-V,2021-04-06 11:24:37.884,8.0,0.33253,0.0,0.0,0.19606,0.15137,0.30432,0.093,0.0,0.0,0.0
S6-69-M1,M-LOA-H,2019-10-16 08:56:16.180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,M-LOA-H,2020-10-15 11:33:22.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,M-LOA-H,2021-04-06 17:15:37.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M24,V-LA-V,2019-11-26 17:14:14.154,8.0,0.5003,0.0,0.0,0.088,0.0,0.12961,0.48946999999999996,0.0,0.0,0.0
S2-M24,V-LA-V,2019-07-16 10:23:51.165,4.0,0.44605,0.09001,0.0,0.0,0.0,0.0,0.1568,0.0,0.0,0.0
S2-M24,V-LA-V,2020-10-14 17:07:28.115,6.0,0.48405,0.0,0.0,0.09161,0.0,0.27925,0.0,0.0,0.0,0.0
S2-M24,V-LA-V,2020-02-11 10:37:43.763,6.0,0.43368,0.0,0.0,0.13104,0.2354,0.08063,0.0,0.0,0.0,0.0
S2-M24,V-LA-V,2020-04-28 15:50:58.969,8.0,0.47514,0.08495,0.0,0.0873,0.08477,0.21051,0.08381,0.0,0.0,0.0
S2-M24,V-LA-V,2021-04-06 12:28:19.064,5.0,0.37419,0.0,0.0,0.11203,0.0,0.23181000000000002,0.0,0.0,0.0,0.0
S6-69-M1,M-LOA-V,2019-10-16 08:56:26.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,M-LOA-V,2020-10-15 11:33:30.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,M-LOA-V,2021-04-06 17:15:47.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-61-M1,M-LA-V,2019-10-15 17:28:41.952,1.0,0.09745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S5-61-M1,M-LA-V,2019-06-18 16:12:57.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S5-61-M1,M-LA-V,2020-10-15 10:31:27.164,1.0,0.0,0.10906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S5-61-M1,M-LA-V,2021-04-07 12:12:32.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M14,M-LA-V,2019-07-16 10:00:45.984,1.0,0.1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S1-M14,M-LA-V,2020-10-14 11:22:06.623,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19105,0.0,0,0
S1-M14,M-LA-V,2020-02-11 08:52:40.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S1-M14,M-LA-V,2020-04-28 09:49:38.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S1-M14,M-LA-V,2020-07-09 08:20:49.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S1-M14,M-LA-V,2021-04-06 16:02:27.560,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S3-M33,M-LA-A,2019-07-16 12:01:26.886,1.0,0.11368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LA-A,2020-10-14 08:47:35.165,1.0,0.08521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LA-A,2020-02-11 12:49:32.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LA-A,2020-04-28 17:14:50.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LA-A,2020-07-09 11:08:57.573,1.0,0.09328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LA-A,2021-04-06 11:25:45.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,V-LA-H,2019-10-16 08:57:08.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,V-LA-H,2020-10-15 11:34:04.036,1.0,0.0,0.0,0.0,0.0,0.0,0.10354,0.0,0.0,0.0,0.0
S6-69-M1,V-LA-H,2021-04-06 17:16:28.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M24,V-LOA-A,2019-11-26 17:14:58.583,5.0,0.31594,0.0,0.0,0.0,0.0,0.31295,0.19240000000000002,0.0,0.0,0.0
S2-M24,V-LOA-A,2019-07-16 10:24:29.745,3.0,0.3209,0.0,0.0,0.0,0.0,0.19506,0.10568,0.0,0.0,0.0
S2-M24,V-LOA-A,2020-10-14 17:07:58.254,4.0,0.3105,0.0,0.0,0.0,0.0,0.31629999999999997,0.08119,0.0,0.0,0.0
S2-M24,V-LOA-A,2020-02-11 10:38:19.474,1.0,0.24384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M24,V-LOA-A,2020-04-28 15:51:30.693,2.0,0.26955,0.0,0.0,0.0,0.0,0.13954,0.0,0.0,0.0,0.0
S2-M24,V-LOA-A,2021-04-06 12:28:49.784,5.0,0.30563,0.0,0.0,0.0,0.0,0.5582199999999999,0.08142,0.0,0.0,0.0
S5-61-M1,M-LOA-H,2019-10-15 17:28:05.351,3.0,0.10093,0.18689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S5-61-M1,M-LOA-H,2019-06-18 16:12:20.897,1.0,0.12633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S5-61-M1,M-LOA-H,2020-10-15 10:30:56.958,2.0,0.0,0.19278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S5-61-M1,M-LOA-H,2021-04-07 12:12:08.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M14,M-LOA-H,2019-07-16 10:00:05.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S1-M14,M-LOA-H,2020-10-14 11:21:36.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S1-M14,M-LOA-H,2020-02-11 08:52:02.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S1-M14,M-LOA-H,2020-04-28 09:48:24.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S1-M14,M-LOA-H,2020-07-09 08:20:15.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S1-M14,M-LOA-H,2021-04-06 16:01:53.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S6-69-M1,V-LA-V,2019-10-16 08:57:21.163,1.0,0.0,0.0,0.0,0.0921,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,V-LA-V,2020-10-15 11:34:13.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,V-LA-V,2021-04-06 17:16:40.851,2.0,0.0,0.0,0.0,0.0,0.0,0.09583,0.08758,0.0,0.0,0.0
S5-61-M1,M-LOA-V,2019-10-15 17:28:17.262,2.0,0.11024,0.26326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S5-61-M1,M-LOA-V,2019-06-18 16:12:32.136,1.0,0.12276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S5-61-M1,M-LOA-V,2020-10-15 10:31:06.695,2.0,0.09316,0.11584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S5-61-M1,M-LOA-V,2021-04-07 12:12:17.048,2.0,0.0,0.19673000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S3-M33,M-LA-H,2019-07-16 12:01:06.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LA-H,2020-10-14 08:47:17.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LA-H,2020-02-11 12:49:14.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LA-H,2020-04-28 17:14:31.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LA-H,2020-07-09 11:08:41.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LA-H,2021-04-06 11:25:26.234,1.0,0.08088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,V-LOA-A,2019-10-16 08:57:57.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,V-LOA-A,2020-10-15 11:34:41.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,V-LOA-A,2021-04-06 17:17:15.970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M24,V-LOA-H,2019-11-26 17:14:30.641,8.0,0.29436,0.0,0.0,0.0,0.0,0.2378,0.41337999999999997,0.0,0.0,0.0
S2-M24,V-LOA-H,2019-07-16 10:24:04.795,8.0,0.24624000000000001,0.0,0.0,0.12485,0.0,0.4401,0.17857,0.0,0.0,0.0
S2-M24,V-LOA-H,2020-10-14 17:07:39.784,6.0,0.36792,0.0,0.0,0.09564,0.11299,0.18259,0.0,0.0,0.0,0.0
S2-M24,V-LOA-H,2020-02-11 10:37:55.864,5.0,0.3145,0.0,0.0,0.08546,0.0,0.22066000000000002,0.0,0.0,0.0,0.0
S2-M24,V-LOA-H,2020-04-28 15:51:10.154,5.0,0.7038800000000001,0.0,0.0,0.14935,0.0,0.0,0.0,0.0,0.0,0.0
S2-M24,V-LOA-H,2021-04-06 12:28:30.043,11.0,0.2865,0.0,0.0,0.09748,0.0,0.69084,0.40479999999999994,0.0,0.0,0.0
S1-M14,M-LOA-V,2019-07-16 10:00:21.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S1-M14,M-LOA-V,2020-10-14 11:21:45.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S1-M14,M-LOA-V,2020-02-11 08:52:13.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S1-M14,M-LOA-V,2020-04-28 09:48:35.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S1-M14,M-LOA-V,2020-07-09 08:20:26.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S1-M14,M-LOA-V,2021-04-06 16:02:05.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S5-61-M1,V-LA-H,2019-10-15 17:29:04.432,5.0,0.12428,0.0,0.0,0.0,0.0,0.16589,0.20721,0.0,0.0,0
S5-61-M1,V-LA-H,2019-06-18 16:13:25.967,6.0,0.1108,0.0,0.0,0.0,0.08487,0.09012,0.18923,0.16331,0.0,0
S5-61-M1,V-LA-H,2020-10-15 10:31:53.957,6.0,0.10262,0.0,0.0,0.0,0.11477,0.0935,0.14131,0.10245,0.09067,0
S5-61-M1,V-LA-H,2021-04-07 12:12:53.194,7.0,0.0,0.0,0.0,0.0,0.0,0.41154,0.17914,0.16964,0.0,0
S6-69-M1,V-LOA-H,2019-10-16 08:57:33.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,V-LOA-H,2020-10-15 11:34:23.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M1,V-LOA-H,2021-04-06 17:16:51.970,2.0,0.0,0.0,0.0,0.0,0.0,0.21855000000000002,0.0,0.0,0.0,0.0
S3-M33,M-LA-V,2019-07-16 12:01:17.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LA-V,2020-10-14 08:47:25.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LA-V,2020-02-11 12:49:24.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LA-V,2020-04-28 17:14:40.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LA-V,2020-07-09 11:08:49.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LA-V,2021-04-06 11:25:35.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M24,V-LOA-V,2019-11-26 17:14:44.291,5.0,0.1099,0.0,0.0,0.0,0.0,0.09045,0.23191,0.08737,0.0,0.0
S2-M24,V-LOA-V,2019-07-16 10:24:18.175,7.0,0.08075,0.0,0.0,0.0,0.0,0.08247,0.32925,0.15116,0.0,0.23697
S2-M24,V-LOA-V,2020-10-14 17:07:49.034,3.0,0.3533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0866
S2-M24,V-LOA-V,2020-02-11 10:38:07.843,5.0,0.20863,0.0,0.0,0.0,0.0,0.14021,0.18233,0.0,0.0,0.0
S2-M24,V-LOA-V,2020-04-28 15:51:21.214,2.0,0.08244,0.0,0.0,0.0,0.0895,0.0,0.0,0.0,0.0,0.0
S2-M24,V-LOA-V,2021-04-06 12:28:39.954,6.0,0.28475,0.0,0.08572,0.0,0.0845,0.21076,0.0,0.0,0.0,0.0
S6-69-M1,V-LOA-V,2019-10-16 08:57:44.644,1.0,0.0,0.0,0.0,0.0,0.0,0.08306,0.0,0.0,0.0,0.0
S6-69-M1,V-LOA-V,2020-10-15 11:34:32.412,1.0,0.0,0.0,0.0,0.0,0.0,0.09953,0.0,0.0,0.0,0.0
S6-69-M1,V-LOA-V,2021-04-06 17:17:03.830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-61-M1,V-LA-V,2019-10-15 17:29:20.402,3.0,0.34977,0.0,0.0,0.0,0.0,0.0,0.09419,0.0,0.0,0
S5-61-M1,V-LA-V,2019-06-18 16:13:37.736,2.0,0.40158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S5-61-M1,V-LA-V,2020-10-15 10:32:03.605,3.0,0.27746,0.0,0.0,0.0,0.0,0.09247,0.0,0.0,0.0,0
S5-61-M1,V-LA-V,2021-04-07 12:13:04.124,9.0,0.15279,0.0,0.0,0.0,0.0,0.10917,0.0,0.62691,0.1179,0
S1-M14,V-LA-H,2019-07-16 10:01:07.416,1.0,0.0,0.0,0.0,0.0,0.0,0.13753,0.0,0.0,0,0
S1-M14,V-LA-H,2020-10-14 11:22:25.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S1-M14,V-LA-H,2020-02-11 08:53:19.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S1-M14,V-LA-H,2020-04-28 09:50:01.465,2.0,0.0,0.0,0.0,0.0,0.0,0.19841999999999999,0.0,0.0,0,0
S1-M14,V-LA-H,2020-07-09 08:21:12.273,2.0,0.0,0.0,0.0,0.0,0.0,0.21207,0.0,0.0,0,0
S1-M14,V-LA-H,2021-04-06 16:02:47.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
S6-69-M2,M-LA-A,2019-10-16 08:59:01.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M2,M-LA-A,2020-10-15 11:35:35.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-69-M2,M-LA-A,2021-04-06 17:18:15.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LOA-H,2019-07-16 12:00:45.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LOA-H,2020-10-14 08:46:58.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LOA-H,2020-02-11 12:48:53.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LOA-H,2020-04-28 17:14:07.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LOA-H,2020-07-09 11:08:24.394,1.0,0.0,0.0,0.10787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M33,M-LOA-H,2021-04-06 11:25:06.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-61-M1,V-LOA-A,2019-10-15 17:29:55.442,4.0,0.08529,0.0,0.0,0.0,0.0,0.0,0.08372,0.17318,0.0,0
