,machine,point,time,max_mms,rms_mms,max_acc,med_acc,rms_acc,kur_acc,cf_acc,num_peaks,a_range,b_range,c_range,d_range,e_range,f_range,g_range,h_range,i_range,j_range,max_dem,rms_dem,Nombre,diagnostico,Id_Estado_Activo,Id_Estado_Activo_fixed
62,S2-M42,M-LA-H,2019-06-18 12:54:49.505,3.4479,1.0107259454549586,0.84272,0.4087071753416879,0.208186019451959,0.0991153955364723,4.047918309877028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86243,0.4091444360176252,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2.0
63,S2-M42,M-LA-V,2019-06-18 12:55:01.246,4.8855,1.5907325507103645,0.99433,0.4757229438821902,0.2819511443656405,0.1209495729606637,3.526603881098389,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0917,0.0,0.0,0.0,1.0119,0.5305941077187075,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2.0
64,S2-M42,M-LA-A,2019-06-18 12:55:12.785,3.9749,1.1649698228705845,0.53448,0.3205057401098448,0.128384702266326,0.0646613472248938,4.163112820803639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54349,0.1872544556335259,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2.0
65,S2-M42,V-LA-H,2019-06-18 12:55:24.096,3.7936,1.093796633120362,2.906,0.7531124370872571,0.7153910173379475,0.1107560818912394,4.062114185908514,5.0,0.0,0.42387,0.09605,0.1024,0.0,0.08318,0.0,0.0,0.0,0.0,2.8668,1.3635434620905462,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2.0
66,S2-M42,V-LA-V,2019-06-18 12:55:35.237,4.8883,1.3983607319253222,4.2834,0.8467265801244566,0.9099776216701756,0.3642187961501029,4.707148723216111,10.0,0.09546,0.4944099999999999,0.08967,0.70287,0.0,0.09017,0.0,0.0,0.0,0.11227,4.9904,1.802550583740668,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2.0
67,S2-M42,V-LOA-H,2019-06-18 12:55:48.536,5.2829,1.4138226362868935,4.9484,0.933343437285455,1.105990218338354,0.2230989677118602,4.474180619277543,10.0,0.0,0.42882,0.0,0.48735,0.0,0.49895,0.0,0.0,0.0,0.0,4.3005,1.996592524707952,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2.0
68,S2-M42,V-LOA-V,2019-06-18 12:56:00.396,7.0864,1.9970688039323088,6.1659,0.9173380299972834,1.0914476707164171,0.9653931563894788,5.649285957935807,6.0,0.1453,0.6001799999999999,0.0,0.74146,0.0,0.0,0.0,0.0,0.0,0.0,4.595,1.9432550690588424,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2.0
69,S2-M42,V-LOA-A,2019-06-18 12:56:12.727,3.1634,1.0345549109375467,2.2834,0.6097422230855275,0.4676514624044947,0.1124435871280185,4.88269616063977,2.0,0.0,0.0,0.0,0.0,0.0,0.19322,0.0,0.0,0.0,0.0,2.0411,0.9146364034300958,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2.0
70,S1-M30,M-LOA-H,2019-06-18 12:56:59.925,20.147,12.2161132255762,0.73782,0.5461752548931682,0.3363086434262533,1.334892790961645,2.1938776014889765,1.0,0.33293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2694,0.1097540665445485,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2.0
71,S1-M30,M-LOA-V,2019-06-18 12:57:10.718,5.242,1.99093963035889,0.38053,0.2738437829867035,0.0939636499438298,0.0220988650911531,4.04975754163951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25952,0.1147583629652145,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2.0
72,S1-M30,M-LA-H,2019-06-18 12:57:22.726,7.6129,3.605996559447052,0.57064,0.3486977963770952,0.1502583004746478,0.2071431099384728,3.797726968809159,1.0,0.09284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44757,0.201541025434022,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2.0
73,S1-M30,M-LA-V,2019-06-18 12:57:34.386,9.0738,4.5482457497593565,0.64975,0.3935388888733413,0.1909780130372435,0.401123757163873,3.402224107721181,1.0,0.12314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47264,0.2602897484027857,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2.0
74,S1-M30,M-LA-A,2019-06-18 12:57:45.185,16.61,9.553717855113678,0.65337,0.4864285300470666,0.2684810648488966,1.246799686693148,2.4335794420650183,1.0,0.2578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20551,0.1032428282528135,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2.0
75,S1-M30,V-LA-H,2019-06-18 12:57:56.662,11.62,5.608501329352208,4.3417,0.8399745188890033,0.887012315916257,0.0670289662950911,4.894746016592966,15.0,0.14558,0.14931,0.16794,0.09892,0.22346,0.35669,0.7452099999999999,0.0,0.0,0.0,4.0823,1.6068565361516551,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2.0
76,S1-M30,V-LA-V,2019-06-18 12:58:12.642,11.173,4.328865390315641,4.9259,0.9085222030219124,1.044416730665033,0.3073569325095104,4.716412381543745,19.0,0.10207,0.11552,0.13561,0.56142,0.19566,0.64751,0.83696,0.23756,0.0,0.0,4.1552,1.8524111082304535,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2.0
77,S1-M30,V-LOA-H,2019-06-18 12:58:25.035,8.4672,4.68065801009531,4.3973,0.9208349290468592,1.0634289575228888,0.0184407555799772,4.135019992537071,13.0,0.12316,0.0,0.13138,0.5202,0.53156,0.5703400000000001,0.274,0.0,0.0,0.0,4.1693,1.846494847803989,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2.0
78,S1-M30,V-LOA-V,2019-06-18 12:58:36.524,9.1003,4.619637454393706,3.6704,0.844402482088851,0.8926007485618725,0.0009928905857261,4.1120288168182935,20.0,0.11959,0.0,0.42376,0.13973,0.08161,0.5148699999999999,0.84386,0.08871,0.18791,0.0,3.6667,1.6313608795505137,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2.0
79,S1-M30,V-LOA-A,2019-06-18 12:58:48.225,14.124,9.01017169365256,3.8398,0.7804691148178576,0.7699470752997193,0.2477909890879672,4.987096026704525,12.0,0.24234,0.0,0.0,0.0,0.0,0.17955,0.76785,0.4341899999999999,0.0,0.0,3.4988,1.3598588434282115,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2.0
80,S4-73-M1,M-LOA-H,2019-06-18 15:54:59.778,10.591,5.897508488513271,0.68343,0.4037106914458611,0.1984389460298414,0.4533625260503138,3.4440315959812904,1.0,0.15228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46597,0.1853313457170474,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",3.0,2.0
81,S4-73-M1,M-LOA-V,2019-06-18 15:55:11.890,8.376,3.723653439021848,0.52005,0.3435536966124141,0.1462301838718299,0.2650412884531756,3.556379307132796,1.0,0.09365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3827,0.1638022801811005,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",3.0,3.0
82,S4-73-M1,M-LA-H,2019-06-18 15:55:23.225,6.7636,3.042795588008682,0.58021,0.3331744648063885,0.1395012684012334,0.0274837216929602,4.159173652322647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46331,0.1856934564353916,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",3.0,3.0
83,S4-73-M1,M-LA-V,2019-06-18 15:55:34.196,7.4081,3.814548974427224,0.62847,0.3832252024412445,0.1822822763716476,0.2339112506795446,3.4477844610555497,1.0,0.09762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53138,0.2308418869063558,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",3.0,3.0
84,S4-73-M1,M-LA-A,2019-06-18 15:55:44.886,12.555,7.331754157286732,0.58784,0.4290782626952548,0.2148924211812793,0.9710707950070884,2.7355082918634386,1.0,0.18919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33624,0.1445720828968675,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",3.0,2.0
85,S4-73-M1,V-LA-H,2019-06-18 15:55:56.650,13.532,7.2399342560692945,5.987,1.0773930588335234,1.4621262172805962,0.0773350644768928,4.094721734170941,21.0,0.18584,0.28447,0.32236,0.2923599999999999,0.49563,0.37532,1.1103,0.35713,0.17952,0.0,6.7549,2.699566158361839,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",3.0,2.0
86,S4-73-M1,V-LA-V,2019-06-18 15:56:08.713,15.682,8.25923992607522,7.8537,1.3422171385151611,2.2040895390022244,0.3994394732026149,3.5632399959374217,15.0,0.40737,0.2172,0.1623,2.0438,0.3942299999999999,0.44877,0.40912,0.0,0.0,0.0,8.2283,3.518438899195556,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",3.0,2.0
87,S4-73-M1,V-LOA-H,2019-06-18 15:56:22.416,6.4654,2.313690023936078,6.9185,1.0749444071744478,1.4716353980686567,0.3236313829806434,4.701232390223621,20.0,0.0,0.0,0.71739,0.68008,0.40681,0.77068,1.2440099999999998,0.10384,0.0,0.0,7.3859,2.699885861967752,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",3.0,2.0
88,S4-73-M1,V-LOA-V,2019-06-18 15:56:34.515,6.6762,2.535912169183057,5.2664,0.9818649595683334,1.216354801751205,0.1794086687452289,4.329657754807958,22.0,0.15411,0.14557,0.32341,0.5785,0.34538,0.2507399999999999,0.94202,0.32021,0.31249,0.0,5.4169,2.269695268367946,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",3.0,2.0
89,S4-73-M1,V-LOA-A,2019-06-18 15:56:47.867,14.913,9.463379338995347,3.7651,0.8207582996238095,0.8488914618363432,0.151234966212796,4.435313781876474,10.0,0.24959,0.0,0.0,0.25097,0.12036,0.30328,0.5480200000000001,0.12513,0.0,0.0,3.8644,1.5223146357265454,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",3.0,2.0
91,S4-74-M2,M-LOA-H,2019-06-18 16:00:16.077,9.8201,5.023581463131236,0.66906,0.3922613974204573,0.1903836881300009,0.2916435614806474,3.5142716614626224,1.0,0.12579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3094,0.140302083596281,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,1.0
92,S4-74-M2,M-LOA-V,2019-06-18 16:00:32.811,9.1564,4.055780651627612,0.5781,0.3710561387190012,0.1704547874416729,0.2922966398330393,3.3915151852089647,1.0,0.10228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25891,0.1230300215078336,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,1.0
93,S4-74-M2,M-LA-H,2019-06-18 16:00:42.265,13.499,6.511212352043756,0.70468,0.4177893934686733,0.2079124808360242,0.7309408549382148,3.38931071942605,1.0,0.16936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44044,0.1745521474922447,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,2.0
94,S4-74-M2,M-LA-H,2019-06-18 16:00:52.306,10.374,5.425011890667782,0.61325,0.3801267914308021,0.1747952473545422,0.5758305879605996,3.5083905843053467,1.0,0.13973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39181,0.1495637996869785,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,2.0
95,S4-74-M2,M-LA-V,2019-06-18 16:01:02.825,10.74,5.862131210096576,0.58776,0.3969973129066217,0.1891847021187476,0.646546042183541,3.1068051138250814,1.0,0.15543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35301,0.1587707928199192,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,2.0
97,S4-74-M2,V-LA-H,2019-06-18 16:01:27.155,16.648,8.828906007439436,2.361,0.688599923566891,0.5927424302315688,0.0086699211281038,3.983180348802801,7.0,0.30985,0.0,0.0,0.0,0.0,0.19212,0.33893,0.0,0.0,0.0,2.0923,1.0264462369037783,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,2.0
98,S4-74-M2,V-LA-V,2019-06-18 16:01:38.606,13.83,6.967750458176631,2.3757,0.681538794327827,0.5815198558884234,0.0160609082469447,4.085329118075424,7.0,0.2835499999999999,0.08021,0.0,0.0,0.0,0.0,0.08504,0.09375,0.08153,0.09172,2.3696,1.048777819791046,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,2.0
99,S4-74-M2,V-LOA-H,2019-06-18 16:01:52.357,9.1353,4.661348332533343,2.3626,0.6876195355066285,0.5971851517172451,0.1724348229733538,3.95622696446184,8.0,0.32496,0.0,0.0,0.0,0.0,0.4752599999999999,0.13301,0.0,0.0,0.0,2.2919,0.9585046524369796,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,1.0
100,S4-74-M2,V-LOA-V,2019-06-18 16:02:03.355,15.856,7.292783538836173,3.0432,0.7711988067206177,0.7357678917467338,0.2393703034800292,4.136086983593912,10.0,0.61564,0.0,0.0,0.08498,0.09307,0.2140099999999999,0.35248,0.0,0.0,0.0,2.2445,1.047969906463597,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,2.0
101,S4-74-M2,V-LOA-A,2019-06-18 16:02:14.945,21.151,13.366828961595123,1.8585,0.6752445841419877,0.5585253648697606,0.402835957054847,3.327512261566444,3.0,0.35539,0.0,0.0,0.0,0.0,0.1895,0.08066,0.0,0.0,0.0,1.7558,0.7446384061072054,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,2.0
102,S4-62-M1,M-LOA-H,2019-06-18 16:03:03.117,21.003,12.382721354429608,0.70095,0.4901936231817054,0.2767078693403068,1.0836545240614404,2.533176962661451,2.0,0.34028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19464,0.0878211310680304,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",1.0,2.0
103,S4-62-M1,M-LOA-V,2019-06-18 16:03:13.735,6.3051,1.997366360587992,0.45512,0.3471624328189071,0.1459215997571212,0.5976569019991516,3.1189351045871416,1.0,0.10772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28789,0.1278472516570007,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",1.0,1.0
104,S4-62-M1,M-LA-H,2019-06-18 16:03:31.889,9.3539,3.447418559225629,0.50534,0.3200550775812608,0.1286257617982538,0.0382802193339251,3.928761959774532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33133,0.1545925744283068,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",1.0,1.0
105,S4-62-M1,M-LA-V,2019-06-18 16:03:41.786,6.7388,2.3193072059276862,0.37222,0.2735034630258077,0.0939244369189249,0.0030364513513569,3.962972919617269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28773,0.1368076799806321,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",1.0,1.0
106,S4-62-M1,M-LA-A,2019-06-18 16:03:52.126,13.291,6.488950233157795,0.49304,0.3625943985722567,0.1566858637736673,0.7690698416135562,3.146678252431221,1.0,0.13202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19631,0.0858212296221567,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",1.0,2.0
107,S4-62-M1,V-LA-H,2019-06-18 16:04:04.136,6.3807,2.3229498175117045,4.1964,0.8566818133052941,0.9409265879638044,0.5211038661898191,4.459859093875905,10.0,0.08873,0.0,0.0,0.0,0.0,0.0,0.2519099999999999,0.0,0.4510999999999999,0.2362699999999999,4.6451,1.70594963404908,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",1.0,1.0
108,S4-62-M1,V-LA-V,2019-06-18 16:04:18.209,9.2687,4.213018562999508,5.154,0.9056607469410412,1.0450932442995156,0.4638489379279962,4.931617373007249,12.0,0.17256,0.0,0.0,0.0,0.0,0.0,0.21708,0.10215,0.29786,0.4936899999999999,5.3673,1.9182481003847809,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",1.0,2.0
109,S4-62-M1,V-LOA-H,2019-06-18 16:04:30.725,5.9124,2.07965500905038,3.522,0.7451466534557141,0.7221409491346055,1.0031153714276604,4.877164221500901,6.0,0.12654,0.0,0.0,0.0,0.0,0.0,0.22417,0.0,0.08509,0.18222,3.8999,1.4006118354128525,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",1.0,1.0
110,S4-62-M1,V-LOA-V,2019-06-18 16:04:46.337,10.945,3.8909889011597287,3.7856,0.840533792464297,0.8944258405363584,0.1873857483964394,4.232435858214805,7.0,0.26535,0.0,0.0,0.0,0.0,0.0,0.10761,0.0,0.16785,0.3589,3.5909,1.586379415210317,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",1.0,2.0
111,S4-62-M1,V-LOA-A,2019-06-18 16:04:57.345,5.117,2.048395635371303,2.0195,0.6177707380691102,0.4837521042164194,0.2243106963206975,4.1746588436471646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1483,0.8887670095799128,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",1.0,1.0
112,S5-62-M1,M-LOA-H,2019-06-18 16:05:29.854,33.045,19.71211744568789,1.141,0.621705096136826,0.448346192627123,1.0259895208815328,2.5449084184572026,4.0,0.4875,0.10295,0.08016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39897,0.2211510516250587,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos. Si en la siguiente inspección se mantiene el comportamiento se pasa el estado a BUENO.",2.0,2.0
113,S5-62-M1,M-LOA-H,2019-06-18 16:05:42.350,14.142,6.495933597780176,0.6094,0.4332196774621736,0.2287707048755299,0.6072536835291933,2.663802606769795,2.0,0.29111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25345,0.1110088257690653,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos. Si en la siguiente inspección se mantiene el comportamiento se pasa el estado a BUENO.",2.0,2.0
114,S5-62-M1,M-LOA-V,2019-06-18 16:05:48.486,12.95,5.59665849049554,0.62381,0.4198412865984206,0.2144502244077092,0.5986227256705399,2.90888014560443,2.0,0.26751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23491,0.1050651021381946,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos. Si en la siguiente inspección se mantiene el comportamiento se pasa el estado a BUENO.",2.0,2.0
115,S5-62-M1,M-LA-H,2019-06-18 16:06:00.034,9.1293,3.3809617285320988,0.97504,0.4142076168168586,0.2145099931247883,0.0479886869752959,4.545429263208188,1.0,0.0,0.09958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82121,0.2720265494944339,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos. Si en la siguiente inspección se mantiene el comportamiento se pasa el estado a BUENO.",2.0,2.0
