// user:DESKTOP-0HM15HR_628165; date:2020-02-11 10:02:56.433; sample:8192; 
time[ms]; amplitude[g]; 
210.63; -0.61694; 
210.69; -0.61996; 
210.75; -0.56302; 
210.82; -0.48775; 
210.88; -0.48742; 
210.94; -0.53948; 
211; -0.53383; 
211.06; -0.54348; 
211.12; -0.60456; 
211.18; -0.66786; 
211.24; -0.72477; 
211.3; -0.71565; 
211.36; -0.68432; 
211.43; -0.6819; 
211.49; -0.65416; 
211.55; -0.59196; 
211.61; -0.49791; 
211.67; -0.42021; 
211.73; -0.35989; 
211.79; -0.27526; 
211.85; -0.18291; 
211.91; -0.05163; 
211.98; 0.02855; 
212.04; -0.00762; 
212.1; -0.04667; 
212.16; -0.08261; 
212.22; -0.11006; 
212.28; -0.13903; 
212.34; -0.18729; 
212.4; -0.20246; 
212.46; -0.26397; 
212.52; -0.32215; 
212.59; -0.31172; 
212.65; -0.35998; 
212.71; -0.40627; 
212.77; -0.41156; 
212.83; -0.43147; 
212.89; -0.42874; 
212.95; -0.42809; 
213.01; -0.40621; 
213.07; -0.3576; 
213.13; -0.32202; 
213.2; -0.25604; 
213.26; -0.20057; 
213.32; -0.19055; 
213.38; -0.20524; 
213.44; -0.24349; 
213.5; -0.29561; 
213.56; -0.37847; 
213.62; -0.39671; 
213.68; -0.32783; 
213.75; -0.31885; 
213.81; -0.30861; 
213.87; -0.2318; 
213.93; -0.16779; 
213.99; -0.12785; 
214.05; -0.11058; 
214.11; -0.07841; 
214.17; -0.04836; 
214.23; -0.04069; 
214.29; 0.0205; 
214.36; 0.06365; 
214.42; 0.09143; 
214.48; 0.17961; 
214.54; 0.20091; 
214.6; 0.1575; 
214.66; 0.12325; 
214.72; 0.08071; 
214.78; 0.04705; 
214.84; -0.02727; 
214.9; -0.11212; 
214.97; -0.15762; 
215.03; -0.22855; 
215.09; -0.27154; 
215.15; -0.26315; 
215.21; -0.24698; 
215.27; -0.19099; 
215.33; -0.12767; 
215.39; -0.0835; 
215.45; -0.02607; 
215.52; 0.02765; 
215.58; 0.0271; 
215.64; -0.0381; 
215.7; -0.11464; 
215.76; -0.17465; 
215.82; -0.22661; 
215.88; -0.26243; 
215.94; -0.27743; 
216; -0.28517; 
216.06; -0.29626; 
216.13; -0.31473; 
216.19; -0.35257; 
216.25; -0.3821; 
216.31; -0.40475; 
216.37; -0.44964; 
216.43; -0.46195; 
216.49; -0.44256; 
216.55; -0.38484; 
216.61; -0.24575; 
216.67; -0.09263; 
216.74; 0.09642; 
216.8; 0.31768; 
216.86; 0.47177; 
216.92; 0.59721; 
216.98; 0.68066; 
217.04; 0.69517; 
217.1; 0.65731; 
217.16; 0.51418; 
217.22; 0.34118; 
217.29; 0.20059; 
217.35; 0.06313; 
217.41; -0.02379; 
217.47; -0.03811; 
217.53; 0.01782; 
217.59; 0.08461; 
217.65; 0.12038; 
217.71; 0.18863; 
217.77; 0.23578; 
217.83; 0.21862; 
217.9; 0.19117; 
217.96; 0.13631; 
218.02; 0.08747; 
218.08; 0.10668; 
218.14; 0.1611; 
218.2; 0.20606; 
218.26; 0.24862; 
218.32; 0.31829; 
218.38; 0.38241; 
218.44; 0.38646; 
218.51; 0.35234; 
218.57; 0.29606; 
218.63; 0.18546; 
218.69; 0.05171; 
218.75; -0.07134; 
218.81; -0.2071; 
218.87; -0.30311; 
218.93; -0.33767; 
218.99; -0.35984; 
219.06; -0.32768; 
219.12; -0.23171; 
219.18; -0.10707; 
219.24; 0.0329; 
219.3; 0.13008; 
219.36; 0.16368; 
219.42; 0.14232; 
219.48; 0.12911; 
219.54; 0.19491; 
219.6; 0.24763; 
219.67; 0.27479; 
219.73; 0.34974; 
219.79; 0.41648; 
219.85; 0.46302; 
219.91; 0.48997; 
219.97; 0.4694; 
220.03; 0.43337; 
220.09; 0.38712; 
220.15; 0.34431; 
220.21; 0.31038; 
220.28; 0.2904; 
220.34; 0.31713; 
220.4; 0.34442; 
220.46; 0.37342; 
220.52; 0.44316; 
220.58; 0.52427; 
220.64; 0.61701; 
220.7; 0.71157; 
220.76; 0.80425; 
220.83; 0.88777; 
220.89; 0.92222; 
220.95; 0.94383; 
221.01; 0.95171; 
221.07; 0.90143; 
221.13; 0.8154; 
221.19; 0.7007; 
221.25; 0.55114; 
221.31; 0.37564; 
221.37; 0.19818; 
221.44; 0.03048; 
221.5; -0.1157; 
221.56; -0.18128; 
221.62; -0.17337; 
221.68; -0.11056; 
221.74; 0.03657; 
221.8; 0.22539; 
221.86; 0.41241; 
221.92; 0.56721; 
221.98; 0.64399; 
222.05; 0.62801; 
222.11; 0.52307; 
222.17; 0.37996; 
222.23; 0.22411; 
222.29; 0.06328; 
222.35; -0.04103; 
222.41; -0.08901; 
222.47; -0.09919; 
222.53; -0.04511; 
222.6; 0.06488; 
222.66; 0.18197; 
222.72; 0.246; 
222.78; 0.25836; 
222.84; 0.25183; 
222.9; 0.21262; 
222.96; 0.13923; 
223.02; 0.05057; 
223.08; -0.0173; 
223.14; -0.02778; 
223.21; 0.0029; 
223.27; 0.06978; 
223.33; 0.17964; 
223.39; 0.27845; 
223.45; 0.31502; 
223.51; 0.30198; 
223.57; 0.24426; 
223.63; 0.12698; 
223.69; 0.00088; 
223.75; -0.08927; 
223.82; -0.16334; 
223.88; -0.20652; 
223.94; -0.19469; 
224; -0.14372; 
224.06; -0.08244; 
224.12; -0.03138; 
224.18; 0.01249; 
224.24; 0.02514; 
224.3; -0.00065; 
224.37; -0.03813; 
224.43; -0.10638; 
224.49; -0.16453; 
224.55; -0.16035; 
224.61; -0.15773; 
224.67; -0.16727; 
224.73; -0.13405; 
224.79; -0.0436; 
224.85; 0.07984; 
224.91; 0.15658; 
224.98; 0.18184; 
225.04; 0.21936; 
225.1; 0.20955; 
225.16; 0.09605; 
225.22; -0.04296; 
225.28; -0.14269; 
225.34; -0.2125; 
225.4; -0.25014; 
225.46; -0.22394; 
225.52; -0.12557; 
225.59; 0.02708; 
225.65; 0.1858; 
225.71; 0.28242; 
225.77; 0.28455; 
225.83; 0.18772; 
225.89; 0.02741; 
225.95; -0.13703; 
226.01; -0.26789; 
226.07; -0.29781; 
226.14; -0.19779; 
226.2; -0.0445; 
226.26; 0.09797; 
226.32; 0.21379; 
226.38; 0.27102; 
226.44; 0.23936; 
226.5; 0.14277; 
226.56; 0.01574; 
226.62; -0.09222; 
226.68; -0.11683; 
226.75; -0.07788; 
226.81; 0.01442; 
226.87; 0.16834; 
226.93; 0.31878; 
226.99; 0.42817; 
227.05; 0.4552; 
227.11; 0.37392; 
227.17; 0.22624; 
227.23; 0.03745; 
227.29; -0.12789; 
227.36; -0.21653; 
227.42; -0.22772; 
227.48; -0.14444; 
227.54; -0.00129; 
227.6; 0.13386; 
227.66; 0.21582; 
227.72; 0.24053; 
227.78; 0.22802; 
227.84; 0.18255; 
227.91; 0.13399; 
227.97; 0.09622; 
228.03; 0.05669; 
228.09; 0.02686; 
228.15; 0.02979; 
228.21; 0.08297; 
228.27; 0.14802; 
228.33; 0.20049; 
228.39; 0.27313; 
228.45; 0.3451; 
228.52; 0.37727; 
228.58; 0.35721; 
228.64; 0.26485; 
228.7; 0.12761; 
228.76; -0.0125; 
228.82; -0.16264; 
228.88; -0.2442; 
228.94; -0.13511; 
229; 0.10213; 
229.06; 0.34887; 
229.13; 0.58977; 
229.19; 0.78028; 
229.25; 0.83481; 
229.31; 0.74075; 
229.37; 0.52711; 
229.43; 0.20851; 
229.49; -0.1253; 
229.55; -0.33391; 
229.61; -0.41051; 
229.68; -0.39835; 
229.74; -0.2409; 
229.8; 0.03422; 
229.86; 0.25332; 
229.92; 0.36535; 
229.98; 0.41833; 
230.04; 0.35723; 
230.1; 0.16911; 
230.16; -0.04586; 
230.22; -0.21413; 
230.29; -0.31762; 
230.35; -0.34683; 
230.41; -0.26463; 
230.47; -0.099; 
230.53; 0.09023; 
230.59; 0.29121; 
230.65; 0.40799; 
230.71; 0.37646; 
230.77; 0.25933; 
230.83; 0.1094; 
230.9; -0.03849; 
230.96; -0.17968; 
231.02; -0.29047; 
231.08; -0.32033; 
231.14; -0.26762; 
231.2; -0.18178; 
231.26; -0.10931; 
231.32; 0.01009; 
231.38; 0.14338; 
231.45; 0.15164; 
231.51; 0.07662; 
231.57; -0.00928; 
231.63; -0.08024; 
231.69; -0.14701; 
231.75; -0.23261; 
231.81; -0.24754; 
231.87; -0.21259; 
231.93; -0.15153; 
231.99; -0.01373; 
232.06; 0.08428; 
232.12; 0.13195; 
232.18; 0.18829; 
232.24; 0.18945; 
232.3; 0.121; 
232.36; -0.00324; 
232.42; -0.09634; 
232.48; -0.12725; 
232.54; -0.16841; 
232.6; -0.16944; 
232.67; -0.14372; 
232.73; -0.14237; 
232.79; -0.11737; 
232.85; -0.07799; 
232.91; -0.06095; 
232.97; -0.1117; 
233.03; -0.2061; 
233.09; -0.26016; 
233.15; -0.30459; 
233.22; -0.37376; 
233.28; -0.44133; 
233.34; -0.44585; 
233.4; -0.36017; 
233.46; -0.26207; 
233.52; -0.16136; 
233.58; -0.05317; 
233.64; 0.02786; 
233.7; 0.09818; 
233.76; 0.07285; 
233.83; -0.07587; 
233.89; -0.19028; 
233.95; -0.23504; 
234.01; -0.28027; 
234.07; -0.33348; 
234.13; -0.33773; 
234.19; -0.23798; 
234.25; -0.11516; 
234.31; -0.05847; 
234.38; -0.02612; 
234.44; -0.00602; 
234.5; -0.03209; 
234.56; -0.07997; 
234.62; -0.13453; 
234.68; -0.21014; 
234.74; -0.27122; 
234.8; -0.27481; 
234.86; -0.25205; 
234.92; -0.25218; 
234.99; -0.25886; 
235.05; -0.25016; 
235.11; -0.25428; 
235.17; -0.27752; 
235.23; -0.30366; 
235.29; -0.34474; 
235.35; -0.42278; 
235.41; -0.5351; 
235.47; -0.64243; 
235.53; -0.70935; 
235.6; -0.70692; 
235.66; -0.62041; 
235.72; -0.49392; 
235.78; -0.3775; 
235.84; -0.29574; 
235.9; -0.24058; 
235.96; -0.18809; 
236.02; -0.18359; 
236.08; -0.25871; 
236.15; -0.33528; 
236.21; -0.35511; 
236.27; -0.35214; 
236.33; -0.33578; 
236.39; -0.29886; 
236.45; -0.3078; 
236.51; -0.35429; 
236.57; -0.37295; 
236.63; -0.42995; 
236.69; -0.54461; 
236.76; -0.62426; 
236.82; -0.64675; 
236.88; -0.63667; 
236.94; -0.58762; 
237; -0.45986; 
237.06; -0.28682; 
237.12; -0.14588; 
237.18; -0.03117; 
237.24; 0.02815; 
237.3; 0.01803; 
237.37; -0.01048; 
237.43; -0.07275; 
237.49; -0.1662; 
237.55; -0.26485; 
237.61; -0.33378; 
237.67; -0.35078; 
237.73; -0.36355; 
237.79; -0.33933; 
237.85; -0.27011; 
237.92; -0.22023; 
237.98; -0.18609; 
238.04; -0.19196; 
238.1; -0.22615; 
238.16; -0.28658; 
238.22; -0.37011; 
238.28; -0.32767; 
238.34; -0.20692; 
238.4; -0.16961; 
238.46; -0.16639; 
238.53; -0.15324; 
238.59; -0.12301; 
238.65; -0.10009; 
238.71; -0.12501; 
238.77; -0.12525; 
238.83; -0.09707; 
238.89; -0.07553; 
238.95; -0.03396; 
239.01; -0.02964; 
239.07; -0.07429; 
239.14; -0.08613; 
239.2; -0.08084; 
239.26; -0.11689; 
239.32; -0.15707; 
239.38; -0.14385; 
239.44; -0.13394; 
239.5; -0.17368; 
239.56; -0.19605; 
239.62; -0.18723; 
239.69; -0.17272; 
239.75; -0.13005; 
239.81; -0.05297; 
239.87; 0.04322; 
239.93; 0.11096; 
239.99; 0.1212; 
240.05; 0.08309; 
240.11; -0.01348; 
240.17; -0.1144; 
240.23; -0.19614; 
240.3; -0.31069; 
240.36; -0.40191; 
240.42; -0.43435; 
240.48; -0.42165; 
240.54; -0.3309; 
240.6; -0.21434; 
240.66; -0.07704; 
240.72; 0.1192; 
240.78; 0.25164; 
240.84; 0.24867; 
240.91; 0.16773; 
240.97; 0.06317; 
241.03; -0.03039; 
241.09; -0.11932; 
241.15; -0.17759; 
241.21; -0.18018; 
241.27; -0.1293; 
241.33; -0.01375; 
241.39; 0.09882; 
241.46; 0.19214; 
241.52; 0.28795; 
241.58; 0.30035; 
241.64; 0.22242; 
241.7; 0.10937; 
241.76; -0.00923; 
241.82; -0.1199; 
241.88; -0.216; 
241.94; -0.2098; 
242; -0.10347; 
242.07; 0.03881; 
242.13; 0.22649; 
242.19; 0.39699; 
242.25; 0.52774; 
242.31; 0.63172; 
242.37; 0.64687; 
242.43; 0.5421; 
242.49; 0.33927; 
242.55; 0.14775; 
242.61; 0.01646; 
242.68; -0.10208; 
242.74; -0.15715; 
242.8; -0.14154; 
242.86; -0.08944; 
242.92; 0.02238; 
242.98; 0.13974; 
243.04; 0.21064; 
243.1; 0.24999; 
243.16; 0.25178; 
243.23; 0.20251; 
243.29; 0.13563; 
243.35; 0.11326; 
243.41; 0.12062; 
243.47; 0.12233; 
243.53; 0.1578; 
243.59; 0.25333; 
243.65; 0.4023; 
243.71; 0.56235; 
243.77; 0.65271; 
243.84; 0.64316; 
243.9; 0.5664; 
243.96; 0.46268; 
244.02; 0.34138; 
244.08; 0.23636; 
244.14; 0.20091; 
244.2; 0.23115; 
244.26; 0.3474; 
244.32; 0.54658; 
244.38; 0.75914; 
244.45; 0.95657; 
244.51; 1.0834; 
244.57; 1.1097; 
244.63; 1.0589; 
244.69; 0.91631; 
244.75; 0.73879; 
244.81; 0.56091; 
244.87; 0.38521; 
244.93; 0.32037; 
245; 0.35811; 
245.06; 0.41351; 
245.12; 0.50419; 
245.18; 0.6168; 
245.24; 0.68789; 
245.3; 0.66746; 
245.36; 0.58877; 
245.42; 0.50203; 
245.48; 0.38075; 
245.54; 0.27604; 
245.61; 0.23563; 
245.67; 0.21894; 
245.73; 0.23227; 
245.79; 0.27343; 
245.85; 0.34343; 
245.91; 0.41145; 
245.97; 0.37979; 
246.03; 0.28315; 
246.09; 0.17455; 
246.15; 0.0228; 
246.22; -0.12527; 
246.28; -0.22771; 
246.34; -0.28122; 
246.4; -0.25106; 
246.46; -0.13781; 
246.52; 0.01136; 
246.58; 0.14056; 
246.64; 0.25434; 
246.7; 0.36848; 
246.77; 0.40409; 
246.83; 0.35536; 
246.89; 0.31868; 
246.95; 0.29245; 
247.01; 0.24461; 
247.07; 0.2172; 
247.13; 0.2417; 
247.19; 0.29485; 
247.25; 0.34896; 
247.31; 0.40583; 
247.38; 0.45159; 
247.44; 0.46934; 
247.5; 0.47213; 
247.56; 0.43541; 
247.62; 0.34373; 
247.68; 0.24963; 
247.74; 0.1773; 
247.8; 0.12178; 
247.86; 0.09364; 
247.92; 0.0943; 
247.99; 0.12045; 
248.05; 0.18023; 
248.11; 0.28226; 
248.17; 0.36342; 
248.23; 0.35724; 
248.29; 0.31552; 
248.35; 0.23736; 
248.41; 0.0807; 
248.47; -0.07861; 
248.54; -0.21177; 
248.6; -0.30778; 
248.66; -0.30583; 
248.72; -0.25484; 
248.78; -0.2001; 
248.84; -0.12801; 
248.9; -0.06427; 
248.96; -0.04919; 
249.02; -0.11305; 
249.08; -0.18042; 
249.15; -0.19933; 
249.21; -0.25913; 
249.27; -0.31735; 
249.33; -0.27717; 
249.39; -0.20605; 
249.45; -0.15274; 
249.51; -0.08175; 
249.57; 0.00093; 
249.63; 0.02645; 
249.69; -0.01913; 
249.76; -0.07476; 
249.82; -0.11857; 
249.88; -0.12521; 
249.94; -0.08464; 
250; -0.03578; 
250.06; 0.04706; 
250.12; 0.17019; 
250.18; 0.27893; 
250.24; 0.36714; 
250.31; 0.45041; 
250.37; 0.49931; 
250.43; 0.45083; 
250.49; 0.34101; 
250.55; 0.2398; 
250.61; 0.10343; 
250.67; -0.03897; 
250.73; -0.09844; 
250.79; -0.109; 
250.85; -0.11623; 
250.92; -0.09084; 
250.98; -0.01673; 
251.04; 0.0511; 
251.1; 0.08843; 
251.16; 0.10215; 
251.22; 0.04556; 
251.28; -0.06312; 
251.34; -0.16625; 
251.4; -0.27704; 
251.46; -0.39273; 
251.53; -0.44912; 
251.59; -0.41253; 
251.65; -0.34953; 
251.71; -0.28414; 
251.77; -0.1525; 
251.83; -0.00653; 
251.89; -0.02144; 
251.95; -0.23006; 
252.01; -0.42005; 
252.08; -0.48377; 
252.14; -0.50839; 
252.2; -0.46495; 
252.26; -0.313; 
252.32; -0.12113; 
252.38; 0.06314; 
252.44; 0.22797; 
252.5; 0.36698; 
252.56; 0.43228; 
252.62; 0.39565; 
252.69; 0.26415; 
252.75; 0.06182; 
252.81; -0.09489; 
252.87; -0.15733; 
252.93; -0.18792; 
252.99; -0.1701; 
253.05; -0.04769; 
253.11; 0.13144; 
253.17; 0.24646; 
253.23; 0.29872; 
253.3; 0.35163; 
253.36; 0.3447; 
253.42; 0.25447; 
253.48; 0.17251; 
253.54; 0.14387; 
253.6; 0.14542; 
253.66; 0.17573; 
253.72; 0.23652; 
253.78; 0.2863; 
253.85; 0.31203; 
253.91; 0.30427; 
253.97; 0.2083; 
254.03; 0.01506; 
254.09; -0.17611; 
254.15; -0.25058; 
254.21; -0.2585; 
254.27; -0.25651; 
254.33; -0.17684; 
254.39; -0.07513; 
254.46; -0.01774; 
254.52; 0.03486; 
254.58; 0.04088; 
254.64; -0.03454; 
254.7; -0.16481; 
254.76; -0.30164; 
254.82; -0.40376; 
254.88; -0.50104; 
254.94; -0.57107; 
255; -0.58055; 
255.07; -0.5533; 
255.13; -0.44492; 
255.19; -0.27431; 
255.25; -0.14949; 
255.31; -0.08332; 
255.37; -0.04473; 
255.43; -0.03536; 
255.49; -0.07661; 
255.55; -0.16019; 
255.62; -0.23085; 
255.68; -0.26401; 
255.74; -0.25557; 
255.8; -0.19459; 
255.86; -0.0976; 
255.92; 0.00816; 
255.98; 0.12084; 
256.04; 0.2303; 
256.1; 0.27833; 
256.16; 0.23669; 
256.23; 0.12426; 
256.29; -0.02761; 
256.35; -0.18313; 
256.41; -0.35415; 
256.47; -0.47862; 
256.53; -0.47396; 
256.59; -0.42477; 
256.65; -0.36255; 
256.71; -0.26274; 
256.77; -0.17805; 
256.84; -0.11352; 
256.9; -0.09616; 
256.96; -0.12803; 
257.02; -0.1397; 
257.08; -0.17862; 
257.14; -0.28863; 
257.2; -0.37058; 
257.26; -0.34095; 
257.32; -0.26247; 
257.39; -0.21857; 
257.45; -0.16629; 
257.51; -0.07999; 
257.57; -0.02055; 
257.63; -0.02503; 
257.69; -0.06878; 
257.75; -0.1176; 
257.81; -0.18834; 
257.87; -0.23891; 
257.93; -0.21252; 
258; -0.16523; 
258.06; -0.09994; 
258.12; 0.00083; 
258.18; 0.09403; 
258.24; 0.1827; 
258.3; 0.25153; 
258.36; 0.28663; 
258.42; 0.27882; 
258.48; 0.18802; 
258.54; 0.07823; 
258.61; -0.01682; 
258.67; -0.1422; 
258.73; -0.23881; 
258.79; -0.27456; 
258.85; -0.28274; 
258.91; -0.27378; 
258.97; -0.24407; 
259.03; -0.15513; 
259.09; -0.06793; 
259.16; -0.0719; 
259.22; -0.12298; 
259.28; -0.20123; 
259.34; -0.28845; 
259.4; -0.35489; 
259.46; -0.42367; 
259.52; -0.44094; 
259.58; -0.38903; 
259.64; -0.32712; 
259.7; -0.26328; 
259.77; -0.23248; 
259.83; -0.24146; 
259.89; -0.27744; 
259.95; -0.36917; 
260.01; -0.47028; 
260.07; -0.5624; 
260.13; -0.66685; 
260.19; -0.72931; 
260.25; -0.72297; 
260.31; -0.64614; 
260.38; -0.51691; 
260.44; -0.38243; 
260.5; -0.22433; 
260.56; -0.0548; 
260.62; 0.03832; 
260.68; 0.02404; 
260.74; -0.05651; 
260.8; -0.16298; 
260.86; -0.29517; 
260.93; -0.4145; 
260.99; -0.43048; 
261.05; -0.35319; 
261.11; -0.26296; 
261.17; -0.17305; 
261.23; -0.06827; 
261.29; 0.01868; 
261.35; 0.03035; 
261.41; -0.03843; 
261.47; -0.14739; 
261.54; -0.26219; 
261.6; -0.36169; 
261.66; -0.44664; 
261.72; -0.49046; 
261.78; -0.4733; 
261.84; -0.4299; 
261.9; -0.3633; 
261.96; -0.31464; 
262.02; -0.33528; 
262.08; -0.38577; 
262.15; -0.47417; 
262.21; -0.5998; 
262.27; -0.71467; 
262.33; -0.79551; 
262.39; -0.78935; 
262.45; -0.72398; 
262.51; -0.63543; 
262.57; -0.48881; 
262.63; -0.3448; 
262.7; -0.23598; 
262.76; -0.15011; 
262.82; -0.13269; 
262.88; -0.18435; 
262.94; -0.28739; 
263; -0.42681; 
263.06; -0.57032; 
263.12; -0.67198; 
263.18; -0.68767; 
263.24; -0.63301; 
263.31; -0.52832; 
263.37; -0.39237; 
263.43; -0.24381; 
263.49; -0.09435; 
263.55; -0.00916; 
263.61; 0.00684; 
263.67; 0.00869; 
263.73; 0.00493; 
263.79; 0.01421; 
263.85; 0.05168; 
263.92; 0.11325; 
263.98; 0.18007; 
264.04; 0.24216; 
264.1; 0.32232; 
264.16; 0.37037; 
264.22; 0.34747; 
264.28; 0.30727; 
264.34; 0.2547; 
264.4; 0.17006; 
264.47; 0.06141; 
264.53; -0.04425; 
264.59; -0.10235; 
264.65; -0.10454; 
264.71; -0.03978; 
264.77; 0.07862; 
264.83; 0.1787; 
264.89; 0.25872; 
264.95; 0.32275; 
265.01; 0.29818; 
265.08; 0.20666; 
265.14; 0.12402; 
265.2; 0.01967; 
265.26; -0.11489; 
265.32; -0.22298; 
265.38; -0.28245; 
265.44; -0.27846; 
265.5; -0.21528; 
265.56; -0.11791; 
265.63; -0.01575; 
265.69; 0.06196; 
265.75; 0.10882; 
265.81; 0.07333; 
265.87; -0.05107; 
265.93; -0.16814; 
265.99; -0.24911; 
266.05; -0.30457; 
266.11; -0.30199; 
266.17; -0.20504; 
266.24; -0.02944; 
266.3; 0.16868; 
266.36; 0.38087; 
266.42; 0.54712; 
266.48; 0.56534; 
266.54; 0.47752; 
266.6; 0.35775; 
266.66; 0.21469; 
266.72; 0.06919; 
266.78; -0.04965; 
266.85; -0.10172; 
266.91; -0.06833; 
266.97; 0.02615; 
267.03; 0.17272; 
267.09; 0.33404; 
267.15; 0.46314; 
267.21; 0.57406; 
267.27; 0.64296; 
267.33; 0.6376; 
267.4; 0.59556; 
267.46; 0.53594; 
267.52; 0.47755; 
267.58; 0.44419; 
267.64; 0.44383; 
267.7; 0.50459; 
267.76; 0.5888; 
267.82; 0.63805; 
267.88; 0.65656; 
267.94; 0.6307; 
268.01; 0.55316; 
268.07; 0.42878; 
268.13; 0.26583; 
268.19; 0.12478; 
268.25; 0.04994; 
268.31; 0.03653; 
268.37; 0.05972; 
268.43; 0.11834; 
268.49; 0.23103; 
268.55; 0.33868; 
268.62; 0.389; 
268.68; 0.39841; 
268.74; 0.3617; 
268.8; 0.3038; 
268.86; 0.25759; 
268.92; 0.21097; 
268.98; 0.1773; 
269.04; 0.17152; 
269.1; 0.21006; 
269.17; 0.29381; 
269.23; 0.37012; 
269.29; 0.43895; 
269.35; 0.51689; 
269.41; 0.56998; 
269.47; 0.60468; 
269.53; 0.62141; 
269.59; 0.58643; 
269.65; 0.53236; 
269.71; 0.50389; 
269.78; 0.48258; 
269.84; 0.45148; 
269.9; 0.42767; 
269.96; 0.43286; 
270.02; 0.46007; 
270.08; 0.47286; 
270.14; 0.46868; 
270.2; 0.46952; 
270.26; 0.47073; 
270.32; 0.4643; 
270.39; 0.4417; 
270.45; 0.41868; 
270.51; 0.41639; 
270.57; 0.40272; 
270.63; 0.38379; 
270.69; 0.38862; 
270.75; 0.38013; 
270.81; 0.33359; 
270.87; 0.2706; 
270.94; 0.21539; 
271; 0.14764; 
271.06; 0.06935; 
271.12; 0.0504; 
271.18; 0.06501; 
271.24; 0.06397; 
271.3; 0.09962; 
271.36; 0.16224; 
271.42; 0.1918; 
271.48; 0.20038; 
271.55; 0.20805; 
271.61; 0.18467; 
271.67; 0.12848; 
271.73; 0.08009; 
271.79; 0.03721; 
271.85; 0.01421; 
271.91; 0.04586; 
271.97; 0.10453; 
272.03; 0.15671; 
272.09; 0.19344; 
272.16; 0.23655; 
272.22; 0.28059; 
272.28; 0.26767; 
272.34; 0.2252; 
272.4; 0.19313; 
272.46; 0.16017; 
272.52; 0.1498; 
272.58; 0.15541; 
272.64; 0.17903; 
272.71; 0.24099; 
272.77; 0.30226; 
272.83; 0.35703; 
272.89; 0.40443; 
272.95; 0.41155; 
273.01; 0.37552; 
273.07; 0.30645; 
273.13; 0.23658; 
273.19; 0.17903; 
273.25; 0.1374; 
273.32; 0.13481; 
273.38; 0.15537; 
273.44; 0.19939; 
273.5; 0.24934; 
273.56; 0.2635; 
273.62; 0.26792; 
273.68; 0.2572; 
273.74; 0.21793; 
273.8; 0.17796; 
273.86; 0.13372; 
273.93; 0.09695; 
273.99; 0.07555; 
274.05; 0.06588; 
274.11; 0.0772; 
274.17; 0.08952; 
274.23; 0.10291; 
274.29; 0.11065; 
274.35; 0.09784; 
274.41; 0.11596; 
274.48; 0.15019; 
274.54; 0.13269; 
274.6; 0.10234; 
274.66; 0.1049; 
274.72; 0.11793; 
274.78; 0.10604; 
274.84; 0.08562; 
274.9; 0.1091; 
274.96; 0.1414; 
275.02; 0.16593; 
275.09; 0.21063; 
275.15; 0.22543; 
275.21; 0.20457; 
275.27; 0.15162; 
275.33; 0.06191; 
275.39; -0.01996; 
275.45; -0.11134; 
275.51; -0.17609; 
275.57; -0.16311; 
275.63; -0.11295; 
275.7; -0.02536; 
275.76; 0.06543; 
275.82; 0.11672; 
275.88; 0.1364; 
275.94; 0.09738; 
276; 0.00375; 
276.06; -0.1114; 
276.12; -0.21517; 
276.18; -0.27722; 
276.25; -0.2877; 
276.31; -0.23903; 
276.37; -0.13719; 
276.43; 0.01683; 
276.49; 0.15366; 
276.55; 0.18831; 
276.61; 0.15729; 
276.67; 0.06374; 
276.73; -0.10176; 
276.79; -0.30967; 
276.86; -0.56282; 
276.92; -0.73924; 
276.98; -0.75594; 
277.04; -0.69892; 
277.1; -0.58224; 
277.16; -0.41472; 
277.22; -0.21155; 
277.28; -0.0065; 
277.34; 0.09595; 
277.4; 0.14011; 
277.47; 0.14128; 
277.53; 0.04669; 
277.59; -0.05551; 
277.65; -0.13326; 
277.71; -0.14133; 
277.77; -0.04455; 
277.83; 0.04512; 
277.89; 0.08477; 
277.95; 0.06659; 
278.02; 0.01711; 
278.08; -0.03067; 
278.14; -0.13242; 
278.2; -0.24891; 
278.26; -0.31564; 
278.32; -0.32176; 
278.38; -0.25573; 
278.44; -0.12151; 
278.5; 0.05864; 
278.56; 0.18612; 
278.63; 0.24541; 
278.69; 0.30444; 
278.75; 0.31375; 
278.81; 0.19916; 
278.87; -0.02445; 
278.93; -0.21344; 
278.99; -0.30061; 
279.05; -0.41266; 
279.11; -0.54849; 
279.17; -0.5667; 
279.24; -0.47232; 
279.3; -0.3834; 
279.36; -0.30463; 
279.42; -0.22996; 
279.48; -0.22537; 
279.54; -0.25474; 
279.6; -0.31282; 
279.66; -0.41861; 
279.72; -0.52132; 
279.79; -0.5872; 
279.85; -0.53731; 
279.91; -0.43098; 
279.97; -0.33655; 
280.03; -0.1673; 
280.09; -0.04022; 
280.15; -0.021; 
280.21; -0.01697; 
280.27; -0.06656; 
280.33; -0.161; 
280.4; -0.27923; 
280.46; -0.3943; 
280.52; -0.43722; 
280.58; -0.42231; 
280.64; -0.33443; 
280.7; -0.22255; 
280.76; -0.13841; 
280.82; -0.03362; 
280.88; 0.02831; 
280.94; 0.03055; 
281.01; -0.02242; 
281.07; -0.16439; 
281.13; -0.28535; 
281.19; -0.3697; 
281.25; -0.4411; 
281.31; -0.44338; 
281.37; -0.38997; 
281.43; -0.26637; 
281.49; -0.12281; 
281.56; -0.02599; 
281.62; 0.04738; 
