machine,point,time,max_mms,rms_mms
S2-M1,V-LOA-A,2020-10-14 16:56:31.984,8.8409,3.75734507831198
S2-M1,V-LOA-A,2019-07-16 10:10:33.006,4.9016,1.7324595462994896
S2-M1,V-LOA-A,2020-04-28 15:40:20.583,4.8051,1.6320667771853914
S2-M1,V-LOA-A,2021-04-06 12:17:41.994,7.2328,2.8965304109986807
S2-M1,V-LOA-A,2019-06-18 12:46:02.165,3.8206,1.4956702410724227
S2-M1,V-LOA-A,2020-02-11 10:26:13.414,10.359,3.6334676874839067
S2-M1,V-LOA-A,2021-04-06 12:19:28.344,3.4511,1.0427032624059127
S2-M1,V-LOA-A,2019-07-16 10:12:49.785,4.5909,1.2923815537881602
S2-M1,V-LOA-A,2020-02-11 10:28:16.448,2.696,0.8373338170026576
S2-M1,V-LOA-A,2020-04-28 15:42:07.294,3.1713,1.1030585962244208
S2-M1,V-LOA-A,2020-10-14 16:58:33.854,5.0692,1.8385432215072266
S2-M1,V-LOA-A,2020-02-11 10:24:14.804,3.5307,1.2185517134215789
S2-M1,V-LOA-A,2021-04-06 12:15:40.824,2.9155,1.0527736212594687
S2-M1,V-LOA-A,2019-07-16 10:05:51.005,3.7101,1.388733517148251
S2-M1,V-LOA-A,2020-04-28 15:38:27.894,4.5959,1.6833932984784072
S2-M1,V-LOA-A,2020-10-14 16:53:27.014,4.2981,1.8774201666549877
S2-M1,V-LOA-A,2021-04-06 12:13:52.863,6.2218,2.7593789673861004
S2-M1,V-LOA-A,2020-10-14 16:51:36.314,3.7017,1.565477022890833
S2-M1,V-LOA-A,2019-07-16 10:03:32.155,4.5071,1.4695807173640605
S2-M1,V-LOA-A,2020-02-11 10:22:23.914,6.1573,2.702068162681875
S2-M1,V-LOA-A,2020-04-28 15:36:32.864,3.8747,1.048160975496097
S2-M1,V-LOA-A,2020-02-11 10:20:25.524,15.008,2.4033750912019256
S2-M1,V-LOA-A,2020-10-14 16:49:41.234,5.7515,2.5755728734181265
S2-M1,V-LOA-A,2019-07-16 10:01:00.325,4.2206,1.5455842976996288
S2-M1,V-LOA-A,2021-04-06 12:11:58.144,6.5487,3.135443663949447
S2-M1,V-LOA-A,2020-04-28 15:34:29.634,5.0123,1.8328627607720194
S2-M1,V-LOA-A,2020-10-14 17:37:26.144,5.0017,1.2850396905180834
S2-M1,V-LOA-A,2020-02-11 11:09:45.165,4.0782,1.2724236169695031
S2-M1,V-LOA-A,2020-04-28 16:20:42.554,3.543,1.2286995894456985
S2-M1,V-LOA-A,2021-04-06 12:58:32.953,4.3049,1.599799377216533
S2-M1,V-LOA-A,2019-07-16 11:04:40.116,3.9749,1.3226941339031362
S1-M26,M-LOA-H,2020-07-09 08:35:00.465,21.719,12.737308985973073
S1-M26,M-LOA-H,2019-11-26 16:56:22.260,17.136,9.5995842756773
S1-M26,M-LOA-H,2020-04-28 10:12:06.854,18.729,11.355738910599591
S1-M26,M-LOA-H,2019-07-16 10:20:21.000,22.183,10.820205602078087
S1-M26,M-LOA-H,2020-10-14 11:35:52.124,21.039,10.615466425610036
S1-M26,M-LOA-H,2021-04-06 16:17:49.041,17.703,9.46392711845297
S1-M26,M-LOA-H,2020-02-11 09:11:14.404,16.529,9.259251183730033
S3-M6,V-LOA-A,2019-07-16 11:53:43.224,2.3316,0.7515550406956039
S3-M6,V-LOA-A,2021-04-06 10:49:42.853,1.9761,0.5994976055466991
S3-M6,V-LOA-A,2020-02-11 12:15:10.893,2.3388,0.7242947649538991
S3-M6,V-LOA-A,2020-10-14 08:15:06.554,3.1379,0.9792766276437378
S3-M6,V-LOA-A,2020-04-28 16:33:10.095,2.7683,0.8494406523630063
S3-M6,V-LOA-A,2020-07-09 10:37:58.204,2.5507,0.8331116898836705
S1-M26,M-LA-H,2021-04-06 16:18:11.511,9.3843,3.913074393910135
S1-M26,M-LA-H,2020-02-11 09:11:39.364,9.2924,3.6597210349777707
S1-M26,M-LA-H,2019-11-26 16:56:47.829,10.915,5.093263578222233
S1-M26,M-LA-H,2019-07-16 10:20:52.306,10.466,4.807482242254869
S1-M26,M-LA-H,2020-10-14 11:36:12.184,11.516,4.297540881975776
S1-M26,M-LA-H,2020-07-09 08:35:19.153,12.14,5.870237126707167
S1-M26,M-LA-H,2020-04-28 10:13:41.355,11.375,6.0474812585824225
S3-M6,M-LA-V,2020-07-09 10:37:05.844,5.2484,2.020742958858419
S3-M6,M-LA-V,2020-04-28 16:32:07.964,5.7915,1.8158020385197569
S3-M6,M-LA-V,2020-10-14 08:14:00.134,5.9531,1.9744344738790809
S3-M6,M-LA-V,2019-07-16 11:52:08.464,4.6986,1.6523857826990618
S3-M6,M-LA-V,2021-04-06 10:48:40.363,5.9467,2.044090036415446
S3-M6,M-LA-V,2020-02-11 12:14:02.504,4.4368,1.5380541036592255
S1-M26,V-LOA-A,2020-04-28 10:15:12.005,12.342,6.982385395442913
S1-M26,V-LOA-A,2020-10-14 11:37:24.955,11.495,6.749651035319226
S1-M26,V-LOA-A,2020-07-09 08:36:32.564,13.841,7.14242097170706
S1-M26,V-LOA-A,2021-04-06 16:19:37.890,9.3486,5.061518735683242
S1-M26,V-LOA-A,2019-11-26 16:58:54.697,15.042,7.79462658541866
S1-M26,V-LOA-A,2020-02-11 09:13:06.955,11.837,6.367308454589173
S1-M26,V-LOA-A,2019-07-16 10:22:15.276,13.275,7.5015863385961525
S3-M6,M-LOA-H,2020-10-14 08:13:26.482,3.9714,1.184284511147448
S3-M6,M-LOA-H,2021-04-06 10:48:10.225,3.5237,1.1975019115227683
S3-M6,M-LOA-H,2020-07-09 10:36:36.244,3.4042,1.1591076856903926
S3-M6,M-LOA-H,2020-04-28 16:31:37.033,4.4469,1.3362226406589839
S3-M6,M-LOA-H,2020-02-11 12:13:22.685,3.4751,1.2406519410939891
S3-M6,M-LOA-H,2019-07-16 11:51:30.785,4.3188,1.3034549250180212
S1-M26,V-LA-V,2019-11-26 16:58:10.115,17.268,9.24738928781854
S1-M26,V-LA-V,2020-04-28 10:14:34.366,15.259,7.983036739399407
S1-M26,V-LA-V,2020-10-14 11:36:52.002,12.79,5.966598878345923
S1-M26,V-LA-V,2021-04-06 16:19:06.741,15.704,7.972522502142485
S1-M26,V-LA-V,2020-07-09 08:35:59.024,18.857,9.336641242492615
S1-M26,V-LA-V,2019-07-16 10:21:36.146,13.726,7.265755957453301
S1-M26,V-LA-V,2020-02-11 09:12:29.314,14.063,7.29098082970067
S3-M6,M-LA-H,2020-10-14 08:13:48.693,3.4408,1.2655092328762634
S3-M6,M-LA-H,2020-07-09 10:36:57.134,5.5205,1.4592845123623779
S3-M6,M-LA-H,2019-07-16 11:51:56.475,4.6351,1.6197977965109602
S3-M6,M-LA-H,2021-04-06 10:48:30.754,3.6524,1.3167097113891055
S3-M6,M-LA-H,2020-02-11 12:13:51.825,4.1331,1.3360387497655697
S3-M6,M-LA-H,2020-04-28 16:31:58.105,5.1333,1.7279223780774315
S1-M26,M-LA-V,2019-11-26 16:57:28.574,11.25,5.4706611513854435
S1-M26,M-LA-V,2020-04-28 10:13:54.435,7.8527,4.101834211443053
S1-M26,M-LA-V,2021-04-06 16:18:35.861,14.338,6.802534390594306
S1-M26,M-LA-V,2020-07-09 08:35:29.204,7.8652,3.5831618640513123
S1-M26,M-LA-V,2019-07-16 10:21:04.105,9.4305,4.1563636063764084
S1-M26,M-LA-V,2020-10-14 11:36:22.092,9.4789,3.5505233321598175
S1-M26,M-LA-V,2020-02-11 09:11:53.954,6.6567,3.3032193207352414
S3-M12,V-LOA-A,2021-04-06 10:57:56.432,3.9775,1.555291040249068
S3-M12,V-LOA-A,2020-02-11 12:22:57.825,4.2083,1.764799658988387
S3-M12,V-LOA-A,2019-07-16 12:03:26.635,3.7241,1.693678819145017
S3-M12,V-LOA-A,2020-10-14 08:23:05.644,3.6946,1.5314107491661795
S3-M12,V-LOA-A,2020-07-09 10:45:34.174,5.4044,1.9563092971906402
S3-M12,V-LOA-A,2020-04-28 16:42:41.874,3.8825,1.5128099054029003
S3-M12,M-LA-H,2020-04-28 16:41:04.774,4.3479,1.6494360043713956
S3-M12,M-LA-H,2020-07-09 10:44:19.703,5.6944,1.6507887271010564
S3-M12,M-LA-H,2020-02-11 12:21:46.091,4.8989,1.3279495153989351
S3-M12,M-LA-H,2021-04-06 10:56:30.113,5.8885,2.1716674968182157
S3-M12,M-LA-H,2019-07-16 12:01:52.344,3.5614,1.182762054423586
S3-M12,M-LA-H,2020-10-14 08:21:40.414,6.8918,2.330943762351384
S3-M12,V-LA-V,2020-10-14 08:22:22.174,3.6622,1.1990157339361993
S3-M12,V-LA-V,2021-04-06 10:57:22.553,4.6828,1.361239601472547
S3-M12,V-LA-V,2020-07-09 10:44:54.273,5.1312,1.611989226134811
S3-M12,V-LA-V,2019-07-16 12:02:44.702,3.7617,1.2081000295744504
S3-M12,V-LA-V,2020-02-11 12:22:25.424,4.3842,1.42239135854097
S3-M12,V-LA-V,2020-04-28 16:41:55.584,7.468,2.121600129679076
S2-M1,M-LA-V,2020-10-14 16:59:22.834,4.566,1.336040837049797
S2-M1,M-LA-V,2019-07-16 10:13:54.505,3.8731,1.620486254152678
S2-M1,M-LA-V,2020-04-28 15:42:55.303,4.3874,1.62672651949284
S2-M1,M-LA-V,2020-02-11 10:29:07.395,4.0673,1.5286471610189702
S2-M1,M-LA-V,2021-04-06 12:20:13.103,4.9963,1.4485272700507872
S2-M1,M-LA-V,2019-07-16 11:06:01.175,26.038,9.885050080562772
S2-M1,M-LA-V,2020-04-28 16:21:58.115,18.815,9.782710641318035
S2-M1,M-LA-V,2020-10-14 17:38:47.414,27.286,13.673227452138697
S2-M1,M-LA-V,2020-02-11 11:11:03.334,15.909,7.822815348663592
S2-M1,M-LA-V,2021-04-06 12:59:44.914,19.288,11.429285166131821
S2-M1,M-LA-V,2019-07-16 10:08:54.065,8.7416,3.2451646632271984
S2-M1,M-LA-V,2021-04-06 12:16:29.273,7.748,3.5534129874689953
S2-M1,M-LA-V,2019-06-18 12:44:49.415,8.5729,3.2444456083799342
S2-M1,M-LA-V,2020-10-14 16:55:31.264,9.2506,3.9238108469123385
S2-M1,M-LA-V,2020-02-11 10:25:06.033,8.7468,2.601178058276064
S2-M1,M-LA-V,2020-04-28 15:39:18.466,7.9605,3.2832753332154985
S2-M1,M-LA-V,2019-07-16 10:11:33.084,6.5788,2.448829919880419
S2-M1,M-LA-V,2020-02-11 10:27:03.094,6.3024,2.581669689913145
S2-M1,M-LA-V,2021-04-06 12:18:25.924,7.0787,2.7457348940193587
S2-M1,M-LA-V,2020-04-28 15:41:04.484,6.258,2.283184092488969
S2-M1,M-LA-V,2020-10-14 16:57:30.064,7.5831,2.746052933796942
S2-M1,M-LA-V,2021-04-06 12:14:41.263,5.7153,2.5062855088943623
S2-M1,M-LA-V,2020-04-28 15:37:22.111,5.8531,1.711312074857263
S2-M1,M-LA-V,2020-02-11 10:23:12.574,7.3648,2.8489406235986556
S2-M1,M-LA-V,2020-10-14 16:52:23.885,6.9961,2.979779372326007
S2-M1,M-LA-V,2019-07-16 10:04:36.955,7.3604,2.769538054240465
S2-M1,M-LA-V,2019-07-16 10:02:03.055,5.9723,2.1729798403210228
S2-M1,M-LA-V,2020-02-11 10:21:19.134,5.1848,1.7388494040568374
S2-M1,M-LA-V,2020-10-14 16:50:30.905,3.8986,1.5827897912052409
S2-M1,M-LA-V,2020-04-28 15:35:20.494,7.1799,2.264783311906734
S2-M1,M-LA-V,2021-04-06 12:12:47.513,4.9516,1.6595563612636273
S2-M1,M-LA-V,2020-04-28 15:33:25.564,4.595,1.614139638080495
S2-M1,M-LA-V,2021-04-06 12:10:59.364,5.705,2.0150801305908046
S2-M1,M-LA-V,2020-02-11 10:19:22.293,6.6581,2.365745320481807
S2-M1,M-LA-V,2019-07-16 09:59:46.155,5.6791,2.2824083567882343
S2-M1,M-LA-V,2020-10-14 16:48:36.374,4.8705,1.595566711822939
S2-M1,M-LA-V,2020-10-14 17:36:14.834,9.3505,3.9255740472283573
S2-M1,M-LA-V,2021-04-06 12:57:24.994,6.5876,2.3681215793214823
S2-M1,M-LA-V,2020-02-11 11:08:27.834,16.281,8.427042391858402
S2-M1,M-LA-V,2019-07-16 11:03:27.245,12.032,4.626290115827395
S2-M1,M-LA-V,2020-04-28 16:19:34.476,11.797,5.597433616479354
S3-M12,V-LOA-H,2019-07-16 12:03:00.505,2.2751,0.7618312261544509
S3-M12,V-LOA-H,2020-10-14 08:22:34.755,2.8662,0.9821030611135266
S3-M12,V-LOA-H,2021-04-06 10:57:33.994,2.5411,0.7950759234751228
S3-M12,V-LOA-H,2020-07-09 10:45:04.024,2.7452,0.8186949966398774
S3-M12,V-LOA-H,2020-04-28 16:42:18.645,2.4596,0.668517301317359
S3-M12,V-LOA-H,2020-02-11 12:22:35.924,3.1827,1.0354085910307336
S3-M12,M-LOA-H,2021-04-06 10:56:09.094,3.4545,1.1767249251045069
S3-M12,M-LOA-H,2019-07-16 12:01:24.404,4.1264,1.4684749867739781
S3-M12,M-LOA-H,2020-10-14 08:21:17.155,3.7715,1.3009167754318114
S3-M12,M-LOA-H,2020-02-11 12:21:27.615,3.5369,1.2199039141500623
S3-M12,M-LOA-H,2020-04-28 16:40:41.663,4.9437,1.482242860471431
S3-M12,M-LOA-H,2020-07-09 10:44:00.095,4.5396,1.4278432763072169
S3-M12,M-LOA-V,2020-02-11 12:21:36.545,5.0399,1.5837431911143223
S3-M12,M-LOA-V,2020-10-14 08:21:28.604,4.7965,1.3974370921156452
S3-M12,M-LOA-V,2020-04-28 16:40:53.364,7.9127,2.260640855361082
S3-M12,M-LOA-V,2020-07-09 10:44:08.914,5.545,1.7624115896975774
S3-M12,M-LOA-V,2021-04-06 10:56:18.153,4.902,1.43289025707356
S3-M12,M-LOA-V,2019-07-16 12:01:37.075,4.5105,1.3960184406917642
S3-M12,M-LA-A,2020-07-09 10:44:36.624,9.8497,2.8980567371168373
S3-M12,M-LA-A,2020-02-11 12:22:05.674,5.1692,1.8658065202394034
S3-M12,M-LA-A,2019-07-16 12:02:17.843,3.6823,0.9750012342828601
S3-M12,M-LA-A,2020-04-28 16:41:27.584,4.8754,1.8993593779169478
S3-M12,M-LA-A,2020-10-14 08:22:02.374,5.7505,1.9879617801856027
S3-M12,M-LA-A,2021-04-06 10:56:48.683,7.1925,2.813751054004316
S3-M12,M-LA-V,2020-10-14 08:21:51.004,4.2644,1.6550329772925758
S3-M12,M-LA-V,2019-07-16 12:02:03.754,4.8463,1.97145072787152
S3-M12,M-LA-V,2020-02-11 12:21:54.755,7.9506,3.145975678823324
S3-M12,M-LA-V,2020-04-28 16:41:15.674,5.5663,1.9873925109263846
S3-M12,M-LA-V,2021-04-06 10:56:40.442,5.5149,1.8130218694244167
S3-M12,M-LA-V,2020-07-09 10:44:28.595,4.143,1.6150732330446929
S3-M12,V-LOA-V,2020-04-28 16:42:28.934,5.1673,1.7000206905290678
S3-M12,V-LOA-V,2021-04-06 10:57:43.553,3.7047,1.351601255874371
S3-M12,V-LOA-V,2020-02-11 12:22:45.196,5.9505,2.5766650002968867
S3-M12,V-LOA-V,2020-07-09 10:45:12.874,3.135,0.9715229239320167
S3-M12,V-LOA-V,2019-07-16 12:03:11.874,5.2021,2.4752203858330586
S3-M12,V-LOA-V,2020-10-14 08:22:48.115,4.4057,1.7226262714636602
S3-M12,V-LA-H,2021-04-06 10:57:12.374,6.5208,2.1467060326475584
S3-M12,V-LA-H,2020-04-28 16:41:39.175,3.7777,1.0803772383149295
S3-M12,V-LA-H,2020-10-14 08:22:12.364,4.5047,1.3418609643312698
S3-M12,V-LA-H,2020-07-09 10:44:44.845,5.0636,1.8495368321077097
S3-M12,V-LA-H,2019-07-16 12:02:30.704,4.9267,1.8633796866802843
S3-M12,V-LA-H,2020-02-11 12:22:14.985,4.5184,1.8481844315549159
S3-M19,V-LOA-H,2020-02-11 13:10:08.105,16.985,7.369496456244364
S3-M19,V-LOA-H,2020-04-28 17:34:55.303,7.3273,2.5334980313190467
S3-M19,V-LOA-H,2020-07-09 11:24:39.624,9.5318,3.8586141994410763
S3-M19,V-LOA-H,2020-10-14 09:05:16.334,9.6758,3.898772418058963
S3-M19,V-LOA-H,2019-07-16 12:16:49.175,7.3478,3.239020307975309
S3-M19,V-LOA-H,2021-04-06 11:44:49.534,8.0146,3.453644045107277
S2-M1,M-LOA-H,2021-04-06 12:19:40.823,4.2051,1.3218939778743615
S2-M1,M-LOA-H,2019-07-16 10:13:20.385,6.009,2.83445481228028
S2-M1,M-LOA-H,2020-02-11 10:28:32.624,4.0311,1.4220425650933777
S2-M1,M-LOA-H,2020-10-14 16:58:49.005,5.7987,2.0549486927318767
S2-M1,M-LOA-H,2020-04-28 15:42:23.835,3.9486,1.5164530702831176
S2-M1,M-LOA-H,2020-04-28 16:21:25.764,20.42,10.66926170971966
S2-M1,M-LOA-H,2020-10-14 17:38:13.668,8.115,2.6835983941558843
S2-M1,M-LOA-H,2020-02-11 11:10:24.100,18.285,9.892854963869574
S2-M1,M-LOA-H,2021-04-06 12:59:14.123,17.436,8.992809537181838
S2-M1,M-LOA-H,2019-07-16 11:05:17.177,12.465,5.888037252544883
S2-M1,M-LOA-H,2021-04-06 12:15:56.433,6.3556,2.7959355271803683
S2-M1,M-LOA-H,2019-06-18 12:44:14.335,7.1614,2.463597918603007
S2-M1,M-LOA-H,2020-04-28 15:38:42.255,7.8399,3.309550894438159
S2-M1,M-LOA-H,2019-07-16 10:08:07.875,8.1016,2.7735936748722243
S2-M1,M-LOA-H,2020-02-11 10:24:31.403,8.3448,2.9837609926152093
S2-M1,M-LOA-H,2020-10-14 16:55:02.504,5.4352,2.406323474369669
S2-M1,M-LOA-H,2020-04-28 15:40:34.824,4.428,1.6685179702210393
S2-M1,M-LOA-H,2020-10-14 16:56:58.095,7.4153,2.9178442902115997
S2-M1,M-LOA-H,2020-02-11 10:26:27.574,5.3781,2.037498608301169
S2-M1,M-LOA-H,2019-07-16 10:10:54.669,6.963,3.012462743372756
S2-M1,M-LOA-H,2021-04-06 12:17:55.615,7.598,2.5879964574457746
S2-M1,M-LOA-H,2020-10-14 16:51:53.863,2.3943,0.7154121190266285
S2-M1,M-LOA-H,2019-07-16 10:04:00.835,3.5449,1.3555840428650079
S2-M1,M-LOA-H,2021-04-06 12:14:08.374,2.6114,0.7160945985025758
S2-M1,M-LOA-H,2020-04-28 15:36:47.207,4.205,1.441770590179195
S2-M1,M-LOA-H,2020-02-11 10:22:36.345,6.1971,2.0443536028314755
S2-M1,M-LOA-H,2020-02-11 10:20:46.414,4.773,1.579655677617777
S2-M1,M-LOA-H,2021-04-06 12:12:13.584,5.7439,2.6977951852375655
S2-M1,M-LOA-H,2020-10-14 16:49:56.316,4.5597,1.8456290586362272
S2-M1,M-LOA-H,2019-07-16 10:01:27.555,6.268,2.0234381928906813
S2-M1,M-LOA-H,2020-04-28 15:34:47.395,5.822,2.030464909983846
S2-M1,M-LOA-H,2021-04-06 12:10:27.994,6.2928,2.624460136044189
S2-M1,M-LOA-H,2020-04-28 15:32:56.060,3.4798,1.2832473338863748
S2-M1,M-LOA-H,2020-02-11 10:18:49.905,3.5435,1.141126610157938
S2-M1,M-LOA-H,2019-07-16 09:59:08.986,5.0511,1.6048150027051542
S2-M1,M-LOA-H,2020-10-14 16:48:04.955,7.1073,3.20220906965344
S2-M1,M-LOA-H,2020-02-11 11:07:48.244,10.653,4.449702223901452
S2-M1,M-LOA-H,2020-10-14 17:35:42.585,7.871,2.585588506882231
S2-M1,M-LOA-H,2020-04-28 16:18:58.944,5.9593,2.0627065685391086
S2-M1,M-LOA-H,2019-07-16 11:02:51.516,8.2235,2.7631807492018803
S2-M1,M-LOA-H,2021-04-06 12:56:52.923,5.8597,1.8565348270158846
S3-M19,V-LOA-V,2020-02-11 13:10:16.965,17.681,7.592071757362837
S3-M19,V-LOA-V,2020-10-14 09:05:27.105,18.321,6.83604102802555
S3-M19,V-LOA-V,2020-04-28 17:35:09.294,34.329,11.096488148836164
S3-M19,V-LOA-V,2019-07-16 12:16:59.655,12.913,5.968423327000183
S3-M19,V-LOA-V,2020-07-09 11:24:48.004,14.145,6.357968081981934
S3-M19,V-LOA-V,2021-04-06 11:44:59.824,17.662,8.362331910204563
S3-M19,M-LOA-V,2020-04-28 17:33:47.314,21.111,8.848214683752483
S3-M19,M-LOA-V,2021-04-06 11:43:38.343,17.4,6.461050517280706
S3-M19,M-LOA-V,2019-07-16 12:15:34.357,11.028,4.367279353094691
S3-M19,M-LOA-V,2020-02-11 13:08:50.584,22.312,9.49343910992173
S3-M19,M-LOA-V,2020-07-09 11:23:38.743,19.011,7.599509437547697
S3-M19,M-LOA-V,2020-10-14 09:04:11.334,16.037,6.5021802441762455
S3-M19,V-LA-V,2020-04-28 17:34:44.294,24.942,13.048304909012135
S3-M19,V-LA-V,2021-04-06 11:44:37.204,29.589,17.540159067255942
S3-M19,V-LA-V,2020-02-11 13:09:56.884,7.5941,2.931688770187851
S3-M19,V-LA-V,2020-07-09 11:24:28.594,28.992,15.828666955045612
S3-M19,V-LA-V,2020-10-14 09:05:04.904,24.738,12.933793117654028
S3-M19,V-LA-V,2019-07-16 12:16:37.351,20.374,10.911920713866786
S3-M19,V-LA-H,2021-04-06 11:44:25.175,7.442,2.8616446162720304
S3-M19,V-LA-H,2020-10-14 09:04:54.794,6.8943,1.8005411194920176
S3-M19,V-LA-H,2020-07-09 11:24:18.833,7.5643,2.4831490794278452
S3-M19,V-LA-H,2020-04-28 17:34:35.383,7.4328,2.331335599453686
S3-M19,V-LA-H,2020-02-11 13:09:46.145,26.165,13.467800909608687
S3-M19,V-LA-H,2019-07-16 12:16:22.085,6.4605,2.0009175551480705
S3-M19,M-LA-V,2020-04-28 17:34:11.061,16.64,7.610876283809553
S3-M19,M-LA-V,2021-04-06 11:43:57.184,16.118,7.087866415491496
S3-M19,M-LA-V,2019-07-16 12:15:58.726,18.289,7.073521235025358
S3-M19,M-LA-V,2020-07-09 11:23:58.275,16.929,7.208610610690427
S3-M19,M-LA-V,2020-02-11 13:09:10.224,17.741,8.091275105761346
S3-M19,M-LA-V,2020-10-14 09:04:30.964,16.908,7.27540369011667
S3-M19,M-LA-H,2020-10-14 09:04:22.254,11.01,3.8655497120224283
S3-M19,M-LA-H,2020-07-09 11:23:48.814,11.996,4.16934604366186
S3-M19,M-LA-H,2020-02-11 13:09:00.135,11.814,3.304871845647999
S3-M19,M-LA-H,2020-04-28 17:34:00.194,10.332,3.78368299553799
S3-M19,M-LA-H,2019-07-16 12:15:48.810,7.8486,2.6976419854048723
S3-M19,M-LA-H,2021-04-06 11:43:48.124,8.9866,2.8482077627287454
S3-M19,M-LOA-H,2020-04-28 17:33:36.614,9.9112,3.105653837045474
S3-M19,M-LOA-H,2021-04-06 11:43:28.763,10.281,3.5700763783780562
S3-M19,M-LOA-H,2020-07-09 11:23:30.564,19.757,5.683083402076469
S3-M19,M-LOA-H,2019-07-16 12:15:24.472,12.937,4.579118662356393
S3-M19,M-LOA-H,2020-10-14 09:04:01.704,9.7385,3.288979027973322
S3-M19,M-LOA-H,2020-02-11 13:08:41.195,10.466,3.6538768510180377
S3-M19,V-LOA-A,2020-10-14 09:05:37.645,8.55,3.1208499948486748
S3-M19,V-LOA-A,2020-07-09 11:25:05.833,8.9201,2.916784777879147
S3-M19,V-LOA-A,2020-04-28 17:35:20.223,8.0956,2.89131124731858
S3-M19,V-LOA-A,2019-07-16 12:17:11.436,10.251,3.6241652247991074
S3-M19,V-LOA-A,2020-02-11 13:10:27.255,7.7964,2.221452512929278
S3-M19,V-LOA-A,2021-04-06 11:45:11.113,6.3025,1.595805390076525
S3-M19,M-LA-A,2019-07-16 12:16:07.610,12.933,4.676195379300201
S3-M19,M-LA-A,2021-04-06 11:44:07.423,18.379,7.574309266384596
S3-M19,M-LA-A,2020-07-09 11:24:07.694,14.474,5.355275072145783
S3-M19,M-LA-A,2020-02-11 13:09:35.359,9.1507,3.06691754751418
S3-M19,M-LA-A,2020-02-11 13:09:19.535,18.413,7.328058421397339
S3-M19,M-LA-A,2020-04-28 17:34:20.594,14.748,5.797659923464209
S3-M19,M-LA-A,2020-10-14 09:04:41.034,15.523,5.028009567955257
S2-M1,M-LOA-V,2019-07-16 10:13:30.225,6.6648,2.423866382243706
S2-M1,M-LOA-V,2020-04-28 15:42:33.183,5.0999,1.6563187056932742
S2-M1,M-LOA-V,2020-10-14 16:58:58.414,5.1795,1.8225213120781143
S2-M1,M-LOA-V,2020-02-11 10:28:40.885,4.6205,1.505227642406952
S2-M1,M-LOA-V,2021-04-06 12:19:51.393,4.3316,1.4927695726054082
S2-M1,M-LOA-V,2020-10-14 17:38:23.114,17.354,8.742742040137685
S2-M1,M-LOA-V,2019-07-16 11:05:27.725,22.738,10.084515257928823
S2-M1,M-LOA-V,2020-04-28 16:21:35.393,12.833,5.023496258817991
S2-M1,M-LOA-V,2020-02-11 11:10:36.313,10.57,4.017508456605181
S2-M1,M-LOA-V,2021-04-06 12:59:23.814,16.407,8.32332366517399
S2-M1,M-LOA-V,2021-04-06 12:16:05.165,8.5355,3.2667184721700524
S2-M1,M-LOA-V,2019-06-18 12:44:24.955,7.0298,2.349310526520825
S2-M1,M-LOA-V,2020-10-14 16:55:11.155,8.8375,3.396028075849748
S2-M1,M-LOA-V,2019-07-16 10:08:19.745,8.9585,3.0036545583887824
S2-M1,M-LOA-V,2020-02-11 10:24:42.555,10.198,3.6142071300694596
S2-M1,M-LOA-V,2020-04-28 15:38:52.884,8.7655,3.01895760189256
S2-M1,M-LOA-V,2020-04-28 15:40:44.763,4.819,1.7148681276891273
S2-M1,M-LOA-V,2020-02-11 10:26:37.783,6.5308,2.590203741923837
S2-M1,M-LOA-V,2019-07-16 10:11:07.275,6.1475,2.3558252519375875
S2-M1,M-LOA-V,2021-04-06 12:18:05.263,6.8898,2.6680181947321318
S2-M1,M-LOA-V,2020-10-14 16:57:07.095,9.0246,3.504447776457271
S2-M1,M-LOA-V,2019-07-16 10:04:13.685,5.9028,2.101159695486289
S2-M1,M-LOA-V,2020-02-11 10:22:45.324,9.0878,2.7568702341949662
S2-M1,M-LOA-V,2021-04-06 12:14:18.583,5.8068,2.0612930604852475
S2-M1,M-LOA-V,2020-10-14 16:52:03.374,5.003,1.6771311314464343
S2-M1,M-LOA-V,2020-04-28 15:36:57.964,6.5931,2.338772642589693
S2-M1,M-LOA-V,2020-04-28 15:34:56.625,7.8478,2.8728029624913107
S2-M1,M-LOA-V,2020-10-14 16:50:06.374,4.5401,1.6138772141716773
S2-M1,M-LOA-V,2021-04-06 12:12:24.303,4.3093,1.7587662390255447
S2-M1,M-LOA-V,2019-07-16 10:01:38.345,7.9288,2.342210469935091
S2-M1,M-LOA-V,2020-02-11 10:20:57.118,6.8317,2.1762775584886285
S2-M1,M-LOA-V,2020-02-11 10:18:59.764,8.0266,2.8218450771648516
S2-M1,M-LOA-V,2020-04-28 15:33:05.225,3.1431,1.129666767596182
S2-M1,M-LOA-V,2019-07-16 09:59:20.505,5.6689,2.0491559370844743
S2-M1,M-LOA-V,2020-10-14 16:48:14.073,6.3615,2.433166209615869
S2-M1,M-LOA-V,2021-04-06 12:10:36.643,5.8301,2.003889288647937
S2-M1,M-LOA-V,2020-10-14 17:35:52.815,7.8401,2.860709826921291
S2-M1,M-LOA-V,2020-04-28 16:19:10.334,9.327,3.591500151831653
S2-M1,M-LOA-V,2019-07-16 11:03:03.325,13.123,5.24370253926342
S2-M1,M-LOA-V,2021-04-06 12:57:03.574,6.9621,2.469413837935444
S2-M1,M-LOA-V,2020-02-11 11:08:00.034,9.5309,3.5982891329070776
